x,z,z_scaled,kernel,globalmax,horizons,environment,id,trials,agent,Edistance
23,41,34,33,70,10,rough,21,7,human,17
17,75,58,33,70,10,rough,21,8,human,6
16,48,39,33,70,10,rough,21,9,human,1
18,61,48,33,70,10,rough,21,10,human,2
2,97,64,8,61,5,rough,21,0,human,-1
3,85,57,8,61,5,rough,21,1,human,1
1,79,53,8,61,5,rough,21,2,human,2
0,13,13,8,61,5,rough,21,3,human,1
4,54,38,8,61,5,rough,21,4,human,4
5,76,51,8,61,5,rough,21,5,human,1
0,73,53,30,66,10,rough,21,0,human,-1
1,78,56,30,66,10,rough,21,1,human,1
2,64,47,30,66,10,rough,21,2,human,1
3,37,29,30,66,10,rough,21,3,human,1
9,91,65,30,66,10,rough,21,4,human,6
10,76,55,30,66,10,rough,21,5,human,1
8,36,29,30,66,10,rough,21,6,human,2
11,67,49,30,66,10,rough,21,7,human,3
12,80,58,30,66,10,rough,21,8,human,1
13,40,31,30,66,10,rough,21,9,human,1
20,59,44,30,66,10,rough,21,10,human,7
3,52,38,38,63,5,rough,21,0,human,-1
11,2,6,38,63,5,rough,21,1,human,8
22,59,42,38,63,5,rough,21,2,human,11
21,72,50,38,63,5,rough,21,3,human,1
20,19,17,38,63,5,rough,21,4,human,1
23,32,25,38,63,5,rough,21,5,human,3
0,14,16,5,76,10,rough,21,0,human,-1
5,62,52,5,76,10,rough,21,1,human,5
6,60,51,5,76,10,rough,21,2,human,1
7,81,67,5,76,10,rough,21,3,human,1
8,79,65,5,76,10,rough,21,4,human,1
9,73,60,5,76,10,rough,21,5,human,1
10,100,81,5,76,10,rough,21,6,human,1
11,59,50,5,76,10,rough,21,7,human,1
12,22,22,5,76,10,rough,21,8,human,1
4,72,60,5,76,10,rough,21,9,human,8
3,76,63,5,76,10,rough,21,10,human,1
26,1,6,24,64,5,rough,21,0,human,-1
18,100,69,24,64,5,rough,21,1,human,8
17,60,43,24,64,5,rough,21,2,human,1
19,90,63,24,64,5,rough,21,3,human,2
20,78,55,24,64,5,rough,21,4,human,1
21,61,44,24,64,5,rough,21,5,human,1
9,25,23,26,71,10,rough,21,0,human,-1
18,39,33,26,71,10,rough,21,1,human,9
25,101,77,26,71,10,rough,21,2,human,7
26,80,62,26,71,10,rough,21,3,human,1
24,81,63,26,71,10,rough,21,4,human,2
23,60,48,26,71,10,rough,21,5,human,1
3,38,32,26,71,10,rough,21,6,human,20
14,52,42,26,71,10,rough,21,7,human,11
13,41,34,26,71,10,rough,21,8,human,1
15,75,58,26,71,10,rough,21,9,human,2
16,72,56,26,71,10,rough,21,10,human,1
2,75,64,15,78,5,rough,21,0,human,-1
3,101,84,15,78,5,rough,21,1,human,1
4,86,72,15,78,5,rough,21,2,human,1
5,71,60,15,78,5,rough,21,3,human,1
6,75,64,15,78,5,rough,21,4,human,1
7,63,54,15,78,5,rough,21,5,human,1
6,34,32,32,78,10,rough,21,0,human,-1
12,88,74,32,78,10,rough,21,1,human,6
13,87,73,32,78,10,rough,21,2,human,1
14,50,44,32,78,10,rough,21,3,human,1
11,73,62,32,78,10,rough,21,4,human,3
10,90,75,32,78,10,rough,21,5,human,1
9,56,49,32,78,10,rough,21,6,human,1
22,38,35,32,78,10,rough,21,7,human,13
18,72,61,32,78,10,rough,21,8,human,4
17,68,58,32,78,10,rough,21,9,human,1
19,97,81,32,78,10,rough,21,10,human,2
0,86,69,13,74,5,rough,21,0,human,-1
1,76,61,13,74,5,rough,21,1,human,1
2,64,52,13,74,5,rough,21,2,human,1
3,47,40,13,74,5,rough,21,3,human,1
4,30,27,13,74,5,rough,21,4,human,1
14,63,52,13,74,5,rough,21,5,human,10
27,41,35,18,74,10,rough,21,0,human,-1
21,36,32,18,74,10,rough,21,1,human,6
16,41,35,18,74,10,rough,21,2,human,5
12,53,44,18,74,10,rough,21,3,human,4
9,52,43,18,74,10,rough,21,4,human,3
6,59,49,18,74,10,rough,21,5,human,3
3,40,35,18,74,10,rough,21,6,human,3
13,35,31,18,74,10,rough,21,7,human,10
11,51,43,18,74,10,rough,21,8,human,2
10,43,37,18,74,10,rough,21,9,human,1
24,78,63,18,74,10,rough,21,10,human,14
3,45,41,21,80,5,rough,21,0,human,-1
4,52,47,21,80,5,rough,21,1,human,1
5,40,37,21,80,5,rough,21,2,human,1
2,34,32,21,80,5,rough,21,3,human,3
15,56,50,21,80,5,rough,21,4,human,13
16,61,54,21,80,5,rough,21,5,human,1
7,59,46,39,69,10,rough,21,0,human,-1
8,64,49,39,69,10,rough,21,1,human,1
9,62,48,39,69,10,rough,21,2,human,1
10,54,42,39,69,10,rough,21,3,human,1
6,53,42,39,69,10,rough,21,4,human,4
5,75,57,39,69,10,rough,21,5,human,1
4,70,53,39,69,10,rough,21,6,human,1
3,54,42,39,69,10,rough,21,7,human,1
18,25,22,39,69,10,rough,21,8,human,15
25,64,49,39,69,10,rough,21,9,human,7
24,33,28,39,69,10,rough,21,10,human,1
26,26,26,32,79,10,rough,22,0,human,2
25,47,42,32,79,10,rough,22,1,human,1
24,86,73,32,79,10,rough,22,2,human,1
23,76,65,32,79,10,rough,22,3,human,1
22,36,33,32,79,10,rough,22,4,human,1
21,55,48,32,79,10,rough,22,5,human,1
20,63,55,32,79,10,rough,22,6,human,1
19,95,80,32,79,10,rough,22,7,human,1
18,73,63,32,79,10,rough,22,8,human,1
17,67,58,32,79,10,rough,22,9,human,1
16,49,44,32,79,10,rough,22,10,human,1
26,52,39,19,66,5,rough,22,0,human,-1
25,46,35,19,66,5,rough,22,1,human,1
27,29,24,19,66,5,rough,22,2,human,2
24,30,25,19,66,5,rough,22,3,human,3
17,32,26,19,66,5,rough,22,4,human,7
18,32,26,19,66,5,rough,22,5,human,1
9,44,38,22,75,10,rough,22,0,human,-1
10,46,40,22,75,10,rough,22,1,human,1
11,11,13,22,75,10,rough,22,2,human,1
8,59,49,22,75,10,rough,22,3,human,3
7,45,39,22,75,10,rough,22,4,human,1
6,52,44,22,75,10,rough,22,5,human,1
5,41,36,22,75,10,rough,22,6,human,1
4,20,20,22,75,10,rough,22,7,human,1
19,27,25,22,75,10,rough,22,8,human,15
20,82,67,22,75,10,rough,22,9,human,1
21,78,64,22,75,10,rough,22,10,human,1
14,17,18,2,77,5,rough,22,0,human,-1
23,39,35,2,77,5,rough,22,1,human,9
24,62,53,2,77,5,rough,22,2,human,1
25,65,55,2,77,5,rough,22,3,human,1
26,45,40,2,77,5,rough,22,4,human,1
27,51,44,2,77,5,rough,22,5,human,1
27,56,39,14,61,10,rough,22,0,human,-1
28,17,15,14,61,10,rough,22,1,human,1
26,54,38,14,61,10,rough,22,2,human,2
25,55,39,14,61,10,rough,22,3,human,1
24,86,57,14,61,10,rough,22,4,human,1
23,95,63,14,61,10,rough,22,5,human,1
22,99,65,14,61,10,rough,22,6,human,1
21,85,57,14,61,10,rough,22,7,human,1
20,48,34,14,61,10,rough,22,8,human,1
19,46,33,14,61,10,rough,22,9,human,1
12,56,39,14,61,10,rough,22,10,human,7
11,35,26,12,61,5,rough,22,0,human,-1
12,32,25,12,61,5,rough,22,1,human,1
23,26,21,12,61,5,rough,22,2,human,11
18,45,32,12,61,5,rough,22,3,human,5
5,36,27,12,61,5,rough,22,4,human,13
0,7,9,12,61,5,rough,22,5,human,5
2,36,28,39,63,10,rough,22,0,human,-1
9,62,44,39,63,10,rough,22,1,human,7
10,54,39,39,63,10,rough,22,2,human,1
11,57,41,39,63,10,rough,22,3,human,1
8,64,45,39,63,10,rough,22,4,human,3
7,60,43,39,63,10,rough,22,5,human,1
6,52,38,39,63,10,rough,22,6,human,1
5,74,52,39,63,10,rough,22,7,human,1
4,70,49,39,63,10,rough,22,8,human,1
3,55,40,39,63,10,rough,22,9,human,1
12,51,37,39,63,10,rough,22,10,human,9
28,3,7,0,70,5,rough,22,0,human,-1
15,76,58,0,70,5,rough,22,1,human,13
14,87,66,0,70,5,rough,22,2,human,1
13,94,71,0,70,5,rough,22,3,human,1
12,83,63,0,70,5,rough,22,4,human,1
11,29,25,0,70,5,rough,22,5,human,1
15,61,54,5,80,10,rough,22,0,human,-1
14,81,70,5,80,10,rough,22,1,human,1
13,51,46,5,80,10,rough,22,2,human,1
12,24,24,5,80,10,rough,22,3,human,1
16,50,45,5,80,10,rough,22,4,human,4
17,61,54,5,80,10,rough,22,5,human,1
18,59,52,5,80,10,rough,22,6,human,1
19,77,67,5,80,10,rough,22,7,human,1
20,63,55,5,80,10,rough,22,8,human,1
21,54,48,5,80,10,rough,22,9,human,1
22,39,36,5,80,10,rough,22,10,human,1
14,92,61,16,61,5,rough,22,0,human,-1
15,72,49,16,61,5,rough,22,1,human,1
16,19,17,16,61,5,rough,22,2,human,1
13,100,66,16,61,5,rough,22,3,human,3
12,88,59,16,61,5,rough,22,4,human,1
11,82,55,16,61,5,rough,22,5,human,1
29,24,21,30,68,10,rough,22,0,human,-1
7,16,16,30,68,10,rough,22,1,human,22
17,34,28,30,68,10,rough,22,2,human,10
24,100,73,30,68,10,rough,22,3,human,7
23,58,44,30,68,10,rough,22,4,human,1
25,52,40,30,68,10,rough,22,5,human,2
26,23,21,30,68,10,rough,22,6,human,1
22,14,15,30,68,10,rough,22,7,human,4
12,81,60,30,68,10,rough,22,8,human,10
11,68,51,30,68,10,rough,22,9,human,1
10,75,56,30,68,10,rough,22,10,human,1
17,68,50,23,66,5,rough,22,0,human,-1
16,90,64,23,66,5,rough,22,1,human,1
18,50,38,23,66,5,rough,22,2,human,2
15,82,59,23,66,5,rough,22,3,human,3
14,68,50,23,66,5,rough,22,4,human,1
13,69,51,23,66,5,rough,22,5,human,1
19,8,10,20,60,10,rough,22,0,human,-1
13,0,5,20,60,10,rough,22,1,human,6
7,20,17,20,60,10,rough,22,2,human,6
3,16,15,20,60,10,rough,22,3,human,4
25,57,39,20,60,10,rough,22,4,human,22
26,53,37,20,60,10,rough,22,5,human,1
24,42,30,20,60,10,rough,22,6,human,2
27,57,39,20,60,10,rough,22,7,human,3
28,28,22,20,60,10,rough,22,8,human,1
16,33,25,20,60,10,rough,22,9,human,12
10,70,47,20,60,10,rough,22,10,human,6
2,74,55,36,67,5,rough,22,0,human,-1
3,42,33,36,67,5,rough,22,1,human,1
1,81,59,36,67,5,rough,22,2,human,2
0,43,34,36,67,5,rough,22,3,human,1
16,87,63,36,67,5,rough,22,4,human,16
17,91,66,36,67,5,rough,22,5,human,1
12,58,48,27,74,10,rough,22,0,human,-1
13,13,15,27,74,10,rough,22,1,human,1
11,95,75,27,74,10,rough,22,2,human,2
10,46,39,27,74,10,rough,22,3,human,1
9,33,29,27,74,10,rough,22,4,human,1
23,15,16,27,74,10,rough,22,5,human,14
19,79,63,27,74,10,rough,22,6,human,4
6,3,7,27,74,10,rough,22,7,human,13
3,73,59,27,74,10,rough,22,8,human,3
2,80,64,27,74,10,rough,22,9,human,1
1,25,24,27,74,10,rough,22,10,human,1
29,43,39,25,80,5,rough,22,0,human,-1
28,4,8,25,80,5,rough,22,1,human,1
23,30,29,25,80,5,rough,22,2,human,5
18,35,33,25,80,5,rough,22,3,human,5
13,66,58,25,80,5,rough,22,4,human,5
13,67,59,25,80,5,rough,22,5,human,0
11,41,36,18,76,5,smooth,23,0,human,2
6,92,75,18,76,5,smooth,23,1,human,5
5,88,72,18,76,5,smooth,23,2,human,1
7,74,61,18,76,5,smooth,23,3,human,2
22,41,36,18,76,5,smooth,23,4,human,15
4,65,54,18,76,5,smooth,23,5,human,18
11,63,47,14,67,10,smooth,23,0,human,-1
8,4,8,14,67,10,smooth,23,1,human,3
16,44,34,14,67,10,smooth,23,2,human,8
14,19,18,14,67,10,smooth,23,3,human,2
22,46,36,14,67,10,smooth,23,4,human,8
26,51,39,14,67,10,smooth,23,5,human,4
19,61,46,14,67,10,smooth,23,6,human,7
3,73,54,14,67,10,smooth,23,7,human,16
0,83,61,14,67,10,smooth,23,8,human,3
1,101,73,14,67,10,smooth,23,9,human,1
2,96,69,14,67,10,smooth,23,10,human,1
18,55,38,11,60,5,smooth,23,0,human,-1
0,51,36,11,60,5,smooth,23,1,human,18
29,94,61,11,60,5,smooth,23,2,human,29
28,100,65,11,60,5,smooth,23,3,human,1
27,101,66,11,60,5,smooth,23,4,human,1
26,87,57,11,60,5,smooth,23,5,human,1
28,51,43,33,75,10,smooth,23,0,human,-1
21,1,6,33,75,10,smooth,23,1,human,7
12,31,28,33,75,10,smooth,23,2,human,9
16,27,25,33,75,10,smooth,23,3,human,4
5,33,30,33,75,10,smooth,23,4,human,11
0,79,64,33,75,10,smooth,23,5,human,5
1,102,82,33,75,10,smooth,23,6,human,1
2,100,80,33,75,10,smooth,23,7,human,1
3,92,74,33,75,10,smooth,23,8,human,1
4,70,58,33,75,10,smooth,23,9,human,1
9,41,36,33,75,10,smooth,23,10,human,5
22,-1,4,3,67,5,smooth,23,0,human,-1
2,10,12,3,67,5,smooth,23,1,human,20
8,52,40,3,67,5,smooth,23,2,human,6
11,78,57,3,67,5,smooth,23,3,human,3
15,28,24,3,67,5,smooth,23,4,human,4
12,101,73,3,67,5,smooth,23,5,human,3
12,34,26,29,61,10,smooth,23,0,human,-1
6,33,25,29,61,10,smooth,23,1,human,6
9,14,14,29,61,10,smooth,23,2,human,3
20,65,45,29,61,10,smooth,23,3,human,11
29,58,40,29,61,10,smooth,23,4,human,9
22,60,42,29,61,10,smooth,23,5,human,7
18,89,59,29,61,10,smooth,23,6,human,4
17,70,48,29,61,10,smooth,23,7,human,1
16,34,26,29,61,10,smooth,23,8,human,1
19,80,54,29,61,10,smooth,23,9,human,3
1,20,17,29,61,10,smooth,23,10,human,18
17,39,29,19,62,5,smooth,23,0,human,-1
4,89,60,19,62,5,smooth,23,1,human,13
3,74,51,19,62,5,smooth,23,2,human,1
6,95,64,19,62,5,smooth,23,3,human,3
7,84,57,19,62,5,smooth,23,4,human,1
5,101,68,19,62,5,smooth,23,5,human,2
15,25,23,15,70,10,smooth,23,0,human,-1
6,98,74,15,70,10,smooth,23,1,human,9
5,100,75,15,70,10,smooth,23,2,human,1
4,87,66,15,70,10,smooth,23,3,human,1
7,79,60,15,70,10,smooth,23,4,human,3
3,71,55,15,70,10,smooth,23,5,human,4
8,59,46,15,70,10,smooth,23,6,human,5
20,97,73,15,70,10,smooth,23,7,human,12
21,94,71,15,70,10,smooth,23,8,human,1
19,87,66,15,70,10,smooth,23,9,human,2
21,93,70,15,70,10,smooth,23,10,human,2
8,101,84,24,78,5,smooth,23,0,human,-1
7,90,75,24,78,5,smooth,23,1,human,1
9,92,77,24,78,5,smooth,23,2,human,2
10,75,64,24,78,5,smooth,23,3,human,1
19,75,64,24,78,5,smooth,23,4,human,9
6,66,56,24,78,5,smooth,23,5,human,13
25,59,44,35,66,10,smooth,23,0,human,-1
29,5,8,35,66,10,smooth,23,1,human,4
16,64,47,35,66,10,smooth,23,2,human,13
13,50,38,35,66,10,smooth,23,3,human,3
18,86,62,35,66,10,smooth,23,4,human,5
20,101,72,35,66,10,smooth,23,5,human,2
19,95,68,35,66,10,smooth,23,6,human,1
21,90,64,35,66,10,smooth,23,7,human,2
22,75,55,35,66,10,smooth,23,8,human,1
6,55,41,35,66,10,smooth,23,9,human,16
2,47,36,35,66,10,smooth,23,10,human,4
8,31,24,21,61,5,smooth,23,0,human,-1
19,98,65,21,61,5,smooth,23,1,human,11
18,72,49,21,61,5,smooth,23,2,human,1
20,100,66,21,61,5,smooth,23,3,human,2
21,82,55,21,61,5,smooth,23,4,human,1
22,57,40,21,61,5,smooth,23,5,human,1
28,16,16,31,67,10,smooth,23,0,human,-1
9,45,35,31,67,10,smooth,23,1,human,19
15,44,34,31,67,10,smooth,23,2,human,6
1,60,45,31,67,10,smooth,23,3,human,14
0,65,49,31,67,10,smooth,23,4,human,1
5,23,20,31,67,10,smooth,23,5,human,5
12,6,9,31,67,10,smooth,23,6,human,7
20,58,44,31,67,10,smooth,23,7,human,8
25,23,20,31,67,10,smooth,23,8,human,5
21,100,72,31,67,10,smooth,23,9,human,4
22,83,61,31,67,10,smooth,23,10,human,1
8,94,62,4,61,5,smooth,23,0,human,-1
9,96,64,4,61,5,smooth,23,1,human,1
7,84,56,4,61,5,smooth,23,2,human,2
10,83,56,4,61,5,smooth,23,3,human,3
15,1,6,4,61,5,smooth,23,4,human,5
19,75,51,4,61,5,smooth,23,5,human,4
0,38,35,37,78,10,smooth,23,0,human,-1
29,0,5,37,78,10,smooth,23,1,human,29
15,70,60,37,78,10,smooth,23,2,human,14
14,68,58,37,78,10,smooth,23,3,human,1
16,74,63,37,78,10,smooth,23,4,human,2
18,88,74,37,78,10,smooth,23,5,human,2
17,86,72,37,78,10,smooth,23,6,human,1
19,80,67,37,78,10,smooth,23,7,human,2
20,78,66,37,78,10,smooth,23,8,human,1
21,76,64,37,78,10,smooth,23,9,human,1
22,71,60,37,78,10,smooth,23,10,human,1
7,14,14,28,63,5,smooth,23,0,human,-1
17,73,51,28,63,5,smooth,23,1,human,10
14,98,67,28,63,5,smooth,23,2,human,3
13,96,65,28,63,5,smooth,23,3,human,1
12,77,54,28,63,5,smooth,23,4,human,1
15,92,63,28,63,5,smooth,23,5,human,3
29,6,9,1,66,10,smooth,23,0,human,-1
10,47,36,1,66,10,smooth,23,1,human,19
13,61,45,1,66,10,smooth,23,2,human,3
22,91,65,1,66,10,smooth,23,3,human,9
21,98,70,1,66,10,smooth,23,4,human,1
23,93,66,1,66,10,smooth,23,5,human,2
19,93,66,1,66,10,smooth,23,6,human,4
20,99,70,1,66,10,smooth,23,7,human,1
18,86,62,1,66,10,smooth,23,8,human,2
24,95,68,1,66,10,smooth,23,9,human,6
25,79,57,1,66,10,smooth,23,10,human,1
20,29,26,2,74,10,smooth,24,0,human,5
8,56,46,2,74,10,smooth,24,1,human,12
6,0,5,2,74,10,smooth,24,2,human,2
12,14,15,2,74,10,smooth,24,3,human,6
26,27,25,2,74,10,smooth,24,4,human,14
17,30,27,2,74,10,smooth,24,5,human,9
2,75,61,2,74,10,smooth,24,6,human,15
1,100,79,2,74,10,smooth,24,7,human,1
0,99,78,2,74,10,smooth,24,8,human,1
3,56,46,2,74,10,smooth,24,9,human,3
4,32,29,2,74,10,smooth,24,10,human,1
9,9,12,6,78,5,smooth,24,0,human,-1
20,0,5,6,78,5,smooth,24,1,human,11
27,32,30,6,78,5,smooth,24,2,human,7
29,22,22,6,78,5,smooth,24,3,human,2
0,8,11,6,78,5,smooth,24,4,human,29
5,39,35,6,78,5,smooth,24,5,human,5
7,18,19,9,79,10,smooth,24,0,human,-1
15,36,33,9,79,10,smooth,24,1,human,8
20,63,55,9,79,10,smooth,24,2,human,5
24,13,15,9,79,10,smooth,24,3,human,4
17,94,79,9,79,10,smooth,24,4,human,7
18,101,85,9,79,10,smooth,24,5,human,1
19,92,78,9,79,10,smooth,24,6,human,1
16,70,60,9,79,10,smooth,24,7,human,3
21,28,27,9,79,10,smooth,24,8,human,5
11,24,24,9,79,10,smooth,24,9,human,10
13,12,14,9,79,10,smooth,24,10,human,2
19,59,47,14,72,5,smooth,24,0,human,-1
24,78,61,14,72,5,smooth,24,1,human,5
26,51,42,14,72,5,smooth,24,2,human,2
23,65,52,14,72,5,smooth,24,3,human,3
22,47,39,14,72,5,smooth,24,4,human,1
4,41,35,14,72,5,smooth,24,5,human,18
12,19,16,30,60,10,smooth,24,0,human,-1
5,31,24,30,60,10,smooth,24,1,human,7
21,9,10,30,60,10,smooth,24,2,human,16
27,26,21,30,60,10,smooth,24,3,human,6
0,101,66,30,60,10,smooth,24,4,human,27
1,100,65,30,60,10,smooth,24,5,human,1
2,90,59,30,60,10,smooth,24,6,human,1
3,66,45,30,60,10,smooth,24,7,human,1
4,43,31,30,60,10,smooth,24,8,human,1
23,7,9,30,60,10,smooth,24,9,human,19
9,63,43,30,60,10,smooth,24,10,human,14
8,52,38,3,64,5,smooth,24,0,human,-1
12,102,70,3,64,5,smooth,24,1,human,4
13,98,68,3,64,5,smooth,24,2,human,1
14,72,51,3,64,5,smooth,24,3,human,1
11,78,55,3,64,5,smooth,24,4,human,3
10,59,43,3,64,5,smooth,24,5,human,1
27,58,51,0,80,10,smooth,24,0,human,-1
14,58,51,0,80,10,smooth,24,1,human,13
13,60,53,0,80,10,smooth,24,2,human,1
12,75,65,0,80,10,smooth,24,3,human,1
11,91,78,0,80,10,smooth,24,4,human,1
10,100,85,0,80,10,smooth,24,5,human,1
9,92,79,0,80,10,smooth,24,6,human,1
8,61,54,0,80,10,smooth,24,7,human,1
15,63,55,0,80,10,smooth,24,8,human,7
16,60,53,0,80,10,smooth,24,9,human,1
17,41,38,0,80,10,smooth,24,10,human,1
26,53,38,19,63,5,smooth,24,0,human,-1
15,90,62,19,63,5,smooth,24,1,human,11
14,83,57,19,63,5,smooth,24,2,human,1
16,71,50,19,63,5,smooth,24,3,human,2
13,67,47,19,63,5,smooth,24,4,human,3
19,13,13,19,63,5,smooth,24,5,human,6
23,41,36,17,75,10,smooth,24,0,human,-1
14,49,42,17,75,10,smooth,24,1,human,9
5,17,18,17,75,10,smooth,24,2,human,9
27,77,63,17,75,10,smooth,24,3,human,22
28,80,65,17,75,10,smooth,24,4,human,1
29,74,61,17,75,10,smooth,24,5,human,1
26,65,54,17,75,10,smooth,24,6,human,3
25,51,43,17,75,10,smooth,24,7,human,1
24,45,39,17,75,10,smooth,24,8,human,1
22,42,37,17,75,10,smooth,24,9,human,2
21,33,30,17,75,10,smooth,24,10,human,1
6,1,6,20,64,5,smooth,24,0,human,-1
16,42,32,20,64,5,smooth,24,1,human,10
9,49,36,20,64,5,smooth,24,2,human,7
26,48,36,20,64,5,smooth,24,3,human,17
2,68,49,20,64,5,smooth,24,4,human,24
1,81,57,20,64,5,smooth,24,5,human,1
5,70,50,13,64,10,smooth,24,0,human,-1
7,24,20,13,64,10,smooth,24,1,human,2
2,75,53,13,64,10,smooth,24,2,human,5
0,68,49,13,64,10,smooth,24,3,human,2
3,74,52,13,64,10,smooth,24,4,human,3
4,76,54,13,64,10,smooth,24,5,human,1
23,38,29,13,64,10,smooth,24,6,human,19
28,89,62,13,64,10,smooth,24,7,human,5
29,76,54,13,64,10,smooth,24,8,human,1
27,98,68,13,64,10,smooth,24,9,human,2
26,101,70,13,64,10,smooth,24,10,human,1
28,39,30,25,63,5,smooth,24,0,human,-1
19,24,20,25,63,5,smooth,24,1,human,9
9,63,45,25,63,5,smooth,24,2,human,10
5,65,46,25,63,5,smooth,24,3,human,4
2,98,67,25,63,5,smooth,24,4,human,3
1,99,67,25,63,5,smooth,24,5,human,1
4,41,30,31,60,10,smooth,24,0,human,-1
17,25,20,31,60,10,smooth,24,1,human,13
27,19,16,31,60,10,smooth,24,2,human,10
22,83,55,31,60,10,smooth,24,3,human,5
23,27,21,31,60,10,smooth,24,4,human,1
21,100,65,31,60,10,smooth,24,5,human,2
20,59,40,31,60,10,smooth,24,6,human,1
19,8,10,31,60,10,smooth,24,7,human,1
25,21,18,31,60,10,smooth,24,8,human,6
10,28,22,31,60,10,smooth,24,9,human,15
9,45,32,31,60,10,smooth,24,10,human,1
18,24,20,34,64,5,smooth,24,0,human,-1
14,80,56,34,64,5,smooth,24,1,human,4
15,50,37,34,64,5,smooth,24,2,human,1
13,98,68,34,64,5,smooth,24,3,human,2
12,95,66,34,64,5,smooth,24,4,human,1
11,70,50,34,64,5,smooth,24,5,human,1
11,42,38,5,78,10,smooth,24,0,human,-1
21,35,32,5,78,10,smooth,24,1,human,10
7,26,25,5,78,10,smooth,24,2,human,14
3,44,39,5,78,10,smooth,24,3,human,4
27,48,42,5,78,10,smooth,24,4,human,24
25,49,43,5,78,10,smooth,24,5,human,2
17,83,70,5,78,10,smooth,24,6,human,8
16,95,79,5,78,10,smooth,24,7,human,1
15,99,82,5,78,10,smooth,24,8,human,1
14,92,77,5,78,10,smooth,24,9,human,1
13,80,67,5,78,10,smooth,24,10,human,1
9,82,56,7,62,5,smooth,24,0,human,-1
12,99,66,7,62,5,smooth,24,1,human,3
13,83,56,7,62,5,smooth,24,2,human,1
11,91,61,7,62,5,smooth,24,3,human,2
10,81,55,7,62,5,smooth,24,4,human,1
5,60,42,7,62,5,smooth,24,5,human,5
10,100,65,5,60,5,rough,29,0,human,5
10,102,66,5,60,5,rough,29,1,human,0
10,101,66,5,60,5,rough,29,2,human,0
10,101,66,5,60,5,rough,29,3,human,0
10,103,67,5,60,5,rough,29,4,human,0
10,102,66,5,60,5,rough,29,5,human,0
15,78,64,36,76,10,rough,29,0,human,-1
14,48,41,36,76,10,rough,29,1,human,1
16,87,71,36,76,10,rough,29,2,human,2
17,89,73,36,76,10,rough,29,3,human,1
18,100,81,36,76,10,rough,29,4,human,1
19,73,60,36,76,10,rough,29,5,human,1
18,99,80,36,76,10,rough,29,6,human,1
18,101,82,36,76,10,rough,29,7,human,0
18,99,80,36,76,10,rough,29,8,human,0
18,98,79,36,76,10,rough,29,9,human,0
18,100,81,36,76,10,rough,29,10,human,0
11,44,38,20,76,5,rough,29,0,human,-1
17,61,51,20,76,5,rough,29,1,human,6
21,13,15,20,76,5,rough,29,2,human,4
6,46,40,20,76,5,rough,29,3,human,15
16,33,30,20,76,5,rough,29,4,human,10
18,54,46,20,76,5,rough,29,5,human,2
22,43,33,22,64,10,rough,29,0,human,-1
10,44,33,22,64,10,rough,29,1,human,12
17,67,48,22,64,10,rough,29,2,human,7
16,88,61,22,64,10,rough,29,3,human,1
15,61,44,22,64,10,rough,29,4,human,1
16,89,62,22,64,10,rough,29,5,human,1
16,91,63,22,64,10,rough,29,6,human,0
16,90,63,22,64,10,rough,29,7,human,0
16,91,63,22,64,10,rough,29,8,human,0
16,88,61,22,64,10,rough,29,9,human,0
16,89,62,22,64,10,rough,29,10,human,0
29,24,23,30,76,5,rough,29,0,human,-1
22,13,15,30,76,5,rough,29,1,human,7
12,79,65,30,76,5,rough,29,2,human,10
11,67,56,30,76,5,rough,29,3,human,1
13,40,35,30,76,5,rough,29,4,human,2
12,81,67,30,76,5,rough,29,5,human,1
3,96,78,37,76,10,rough,29,0,human,-1
3,96,78,37,76,10,rough,29,1,human,0
3,95,77,37,76,10,rough,29,2,human,0
3,95,77,37,76,10,rough,29,3,human,0
3,94,76,37,76,10,rough,29,4,human,0
3,97,79,37,76,10,rough,29,5,human,0
3,93,76,37,76,10,rough,29,6,human,0
3,97,79,37,76,10,rough,29,7,human,0
3,97,79,37,76,10,rough,29,8,human,0
3,95,77,37,76,10,rough,29,9,human,0
3,95,77,37,76,10,rough,29,10,human,0
19,28,26,34,75,5,rough,29,0,human,-1
10,11,13,34,75,5,rough,29,1,human,9
4,32,29,34,75,5,rough,29,2,human,6
14,24,23,34,75,5,rough,29,3,human,10
24,42,37,34,75,5,rough,29,4,human,10
28,52,44,34,75,5,rough,29,5,human,4
11,0,5,25,78,10,rough,29,0,human,-1
19,32,30,25,78,10,rough,29,1,human,8
26,25,25,25,78,10,rough,29,2,human,7
4,31,29,25,78,10,rough,29,3,human,22
15,68,58,25,78,10,rough,29,4,human,11
14,60,52,25,78,10,rough,29,5,human,1
16,100,83,25,78,10,rough,29,6,human,2
16,99,82,25,78,10,rough,29,7,human,0
16,101,84,25,78,10,rough,29,8,human,0
16,100,83,25,78,10,rough,29,9,human,0
16,99,82,25,78,10,rough,29,10,human,0
20,62,52,32,75,5,rough,29,0,human,-1
18,74,61,32,75,5,rough,29,1,human,2
16,48,41,32,75,5,rough,29,2,human,2
17,68,56,32,75,5,rough,29,3,human,1
19,96,77,32,75,5,rough,29,4,human,2
19,96,77,32,75,5,rough,29,5,human,0
24,29,26,28,71,10,rough,29,0,human,-1
20,100,76,28,71,10,rough,29,1,human,4
20,99,75,28,71,10,rough,29,2,human,0
20,99,75,28,71,10,rough,29,3,human,0
