,trials,x,z,kernel,environment,agent,grid,horizons
0,3,8,41.551317603579605,31,smooth,random,5,10
0,4,11,9.743669475282676,31,smooth,random,5,10
0,5,28,13.93993941799556,31,smooth,random,5,10
0,6,22,82.48194593184054,31,smooth,random,5,10
0,7,10,29.11993687447766,31,smooth,random,5,10
0,8,4,42.023295582912354,31,smooth,random,5,10
0,9,13,14.212656528283116,31,smooth,random,5,10
0,10,1,57.861657306463975,31,smooth,random,5,10
0,1,5,24.113458505270305,31,smooth,random,6,10
0,2,12,5.116923286041199,31,smooth,random,6,10
0,3,3,46.89160721223303,31,smooth,random,6,10
0,4,27,18.071829122384877,31,smooth,random,6,10
0,5,2,47.11801110670606,31,smooth,random,6,10
0,6,21,100.0,31,smooth,random,6,10
0,7,27,18.071829122384877,31,smooth,random,6,10
0,8,15,43.222327799963765,31,smooth,random,6,10
0,9,2,47.11801110670606,31,smooth,random,6,10
0,10,9,45.35058333782137,31,smooth,random,6,10
0,1,15,43.222327799963765,31,smooth,random,7,10
0,2,1,57.861657306463975,31,smooth,random,7,10
0,3,3,46.89160721223303,31,smooth,random,7,10
0,4,12,5.116923286041199,31,smooth,random,7,10
0,5,11,9.743669475282676,31,smooth,random,7,10
0,6,9,45.35058333782137,31,smooth,random,7,10
0,7,0,66.38809927759135,31,smooth,random,7,10
0,8,17,25.642148233894062,31,smooth,random,7,10
0,9,21,100.0,31,smooth,random,7,10
0,10,8,41.551317603579605,31,smooth,random,7,10
0,1,21,100.0,31,smooth,random,8,10
0,2,0,66.38809927759135,31,smooth,random,8,10
0,3,4,42.023295582912354,31,smooth,random,8,10
0,4,25,21.971891992399723,31,smooth,random,8,10
0,5,9,45.35058333782137,31,smooth,random,8,10
0,6,21,100.0,31,smooth,random,8,10
0,7,3,46.89160721223303,31,smooth,random,8,10
0,8,27,18.071829122384877,31,smooth,random,8,10
0,9,12,5.116923286041199,31,smooth,random,8,10
0,10,29,34.208321989605416,31,smooth,random,8,10
0,1,1,57.861657306463975,31,smooth,random,9,10
0,2,10,29.11993687447766,31,smooth,random,9,10
0,3,24,5.661917678657945,31,smooth,random,9,10
0,4,17,25.642148233894062,31,smooth,random,9,10
0,5,0,66.38809927759135,31,smooth,random,9,10
0,6,2,47.11801110670606,31,smooth,random,9,10
0,7,19,8.256980680966949,31,smooth,random,9,10
0,8,16,45.90453785386369,31,smooth,random,9,10
0,9,0,66.38809927759135,31,smooth,random,9,10
0,10,19,8.256980680966949,31,smooth,random,9,10
0,1,15,100.0,32,smooth,random,0,10
0,2,6,66.09133991634292,32,smooth,random,0,10
0,3,23,80.18833833935656,32,smooth,random,0,10
0,4,21,76.27278658635963,32,smooth,random,0,10
0,5,26,27.97662200292388,32,smooth,random,0,10
0,6,21,76.27278658635963,32,smooth,random,0,10
0,7,1,3.0538578496765267,32,smooth,random,0,10
0,8,2,0.0,32,smooth,random,0,10
0,9,19,45.91410100418744,32,smooth,random,0,10
0,10,0,9.322456174753315,32,smooth,random,0,10
0,1,0,9.322456174753315,32,smooth,random,1,10
0,2,8,71.81598100770485,32,smooth,random,1,10
0,3,18,42.1571596803973,32,smooth,random,1,10
0,4,7,61.024488990693484,32,smooth,random,1,10
0,5,17,65.74371280473204,32,smooth,random,1,10
0,6,25,49.053992192408344,32,smooth,random,1,10
0,7,26,27.97662200292388,32,smooth,random,1,10
0,8,13,45.59936025491648,32,smooth,random,1,10
0,9,12,16.549795980461628,32,smooth,random,1,10
0,10,3,12.81807788331418,32,smooth,random,1,10
0,1,10,63.38869968157095,32,smooth,random,2,10
0,2,16,93.69317318154856,32,smooth,random,2,10
0,3,1,3.0538578496765267,32,smooth,random,2,10
0,4,22,82.40977959430674,32,smooth,random,2,10
0,5,10,63.38869968157095,32,smooth,random,2,10
0,6,12,16.549795980461628,32,smooth,random,2,10
0,7,10,63.38869968157095,32,smooth,random,2,10
0,8,16,93.69317318154856,32,smooth,random,2,10
0,9,26,27.97662200292388,32,smooth,random,2,10
0,10,26,27.97662200292388,32,smooth,random,2,10
0,1,24,67.39059239466857,32,smooth,random,3,10
0,2,22,82.40977959430674,32,smooth,random,3,10
0,3,1,3.0538578496765267,32,smooth,random,3,10
0,4,27,8.577441516373826,32,smooth,random,3,10
0,5,17,65.74371280473204,32,smooth,random,3,10
0,6,26,27.97662200292388,32,smooth,random,3,10
0,7,12,16.549795980461628,32,smooth,random,3,10
0,8,23,80.18833833935656,32,smooth,random,3,10
0,9,0,9.322456174753315,32,smooth,random,3,10
0,10,25,49.053992192408344,32,smooth,random,3,10
0,1,4,42.68872318033567,32,smooth,random,4,10
0,2,13,45.59936025491648,32,smooth,random,4,10
0,3,22,82.40977959430674,32,smooth,random,4,10
0,4,16,93.69317318154856,32,smooth,random,4,10
0,5,28,2.4364213696462294,32,smooth,random,4,10
0,6,9,82.65216734120533,32,smooth,random,4,10
0,7,11,26.31959314313359,32,smooth,random,4,10
0,8,27,8.577441516373826,32,smooth,random,4,10
0,9,18,42.1571596803973,32,smooth,random,4,10
0,10,19,45.91410100418744,32,smooth,random,4,10
0,1,28,2.4364213696462294,32,smooth,random,5,10
0,2,29,13.008497937026945,32,smooth,random,5,10
0,3,12,16.549795980461628,32,smooth,random,5,10
0,4,5,65.94606996919687,32,smooth,random,5,10
0,5,4,42.68872318033567,32,smooth,random,5,10
0,6,9,82.65216734120533,32,smooth,random,5,10
0,7,7,61.024488990693484,32,smooth,random,5,10
0,8,3,12.81807788331418,32,smooth,random,5,10
0,9,20,63.616407148190014,32,smooth,random,5,10
0,10,6,66.09133991634292,32,smooth,random,5,10
0,1,4,42.68872318033567,32,smooth,random,6,10
0,2,22,82.40977959430674,32,smooth,random,6,10
0,3,15,100.0,32,smooth,random,6,10
0,4,22,82.40977959430674,32,smooth,random,6,10
0,5,4,42.68872318033567,32,smooth,random,6,10
0,6,4,42.68872318033567,32,smooth,random,6,10
0,7,12,16.549795980461628,32,smooth,random,6,10
0,8,2,0.0,32,smooth,random,6,10
0,9,1,3.0538578496765267,32,smooth,random,6,10
0,10,28,2.4364213696462294,32,smooth,random,6,10
0,1,13,45.59936025491648,32,smooth,random,7,10
0,2,1,3.0538578496765267,32,smooth,random,7,10
0,3,21,76.27278658635963,32,smooth,random,7,10
0,4,11,26.31959314313359,32,smooth,random,7,10
0,5,9,82.65216734120533,32,smooth,random,7,10
0,6,28,2.4364213696462294,32,smooth,random,7,10
0,7,3,12.81807788331418,32,smooth,random,7,10
0,8,29,13.008497937026945,32,smooth,random,7,10
0,9,24,67.39059239466857,32,smooth,random,7,10
0,10,3,12.81807788331418,32,smooth,random,7,10
0,1,12,16.549795980461628,32,smooth,random,8,10
0,2,5,65.94606996919687,32,smooth,random,8,10
0,3,8,71.81598100770485,32,smooth,random,8,10
0,4,14,81.74652111195516,32,smooth,random,8,10
0,5,6,66.09133991634292,32,smooth,random,8,10
0,6,20,63.616407148190014,32,smooth,random,8,10
0,7,26,27.97662200292388,32,smooth,random,8,10
0,8,19,45.91410100418744,32,smooth,random,8,10
0,9,3,12.81807788331418,32,smooth,random,8,10
0,10,8,71.81598100770485,32,smooth,random,8,10
0,1,23,80.18833833935656,32,smooth,random,9,10
0,2,1,3.0538578496765267,32,smooth,random,9,10
0,3,14,81.74652111195516,32,smooth,random,9,10
0,4,22,82.40977959430674,32,smooth,random,9,10
0,5,5,65.94606996919687,32,smooth,random,9,10
0,6,24,67.39059239466857,32,smooth,random,9,10
0,7,24,67.39059239466857,32,smooth,random,9,10
0,8,29,13.008497937026945,32,smooth,random,9,10
0,9,13,45.59936025491648,32,smooth,random,9,10
0,10,1,3.0538578496765267,32,smooth,random,9,10
0,1,11,28.83143034468796,33,smooth,random,0,10
0,2,2,98.86734917334056,33,smooth,random,0,10
0,3,3,92.10563267123675,33,smooth,random,0,10
0,4,21,0.0,33,smooth,random,0,10
0,5,0,79.3912072061301,33,smooth,random,0,10
0,6,12,31.510488315399023,33,smooth,random,0,10
0,7,27,61.929799019432075,33,smooth,random,0,10
0,8,3,92.10563267123675,33,smooth,random,0,10
0,9,22,17.93276037820016,33,smooth,random,0,10
0,10,27,61.929799019432075,33,smooth,random,0,10
0,1,18,62.15563360262073,33,smooth,random,1,10
0,2,15,14.310022987326102,33,smooth,random,1,10
0,3,19,53.55844461225168,33,smooth,random,1,10
0,4,18,62.15563360262073,33,smooth,random,1,10
0,5,28,48.74818943332892,33,smooth,random,1,10
0,6,22,17.93276037820016,33,smooth,random,1,10
0,7,23,42.93976578395887,33,smooth,random,1,10
0,8,23,42.93976578395887,33,smooth,random,1,10
0,9,0,79.3912072061301,33,smooth,random,1,10
0,10,4,70.27571307116818,33,smooth,random,1,10
0,1,2,98.86734917334056,33,smooth,random,2,10
0,2,8,55.134563192812514,33,smooth,random,2,10
0,3,3,92.10563267123675,33,smooth,random,2,10
0,4,4,70.27571307116818,33,smooth,random,2,10
0,5,6,20.49774833529217,33,smooth,random,2,10
0,6,5,33.11876771204268,33,smooth,random,2,10
0,7,9,39.361123587340124,33,smooth,random,2,10
0,8,18,62.15563360262073,33,smooth,random,2,10
0,9,18,62.15563360262073,33,smooth,random,2,10
0,10,4,70.27571307116818,33,smooth,random,2,10
0,1,22,17.93276037820016,33,smooth,random,3,10
0,2,17,46.89741750163109,33,smooth,random,3,10
0,3,29,39.849270189954204,33,smooth,random,3,10
0,4,23,42.93976578395887,33,smooth,random,3,10
0,5,16,27.21918517093892,33,smooth,random,3,10
0,6,14,15.759116987944937,33,smooth,random,3,10
0,7,12,31.510488315399023,33,smooth,random,3,10
0,8,8,55.134563192812514,33,smooth,random,3,10
0,9,25,72.22878057449495,33,smooth,random,3,10
0,10,19,53.55844461225168,33,smooth,random,3,10
0,1,20,19.106854195331337,33,smooth,random,4,10
0,2,17,46.89741750163109,33,smooth,random,4,10
0,3,1,100.0,33,smooth,random,4,10
0,4,2,98.86734917334056,33,smooth,random,4,10
0,5,13,26.189973059892257,33,smooth,random,4,10
0,6,1,100.0,33,smooth,random,4,10
0,7,23,42.93976578395887,33,smooth,random,4,10
0,8,10,27.067969802389047,33,smooth,random,4,10
0,9,9,39.361123587340124,33,smooth,random,4,10
0,10,18,62.15563360262073,33,smooth,random,4,10
0,1,10,27.067969802389047,33,smooth,random,5,10
0,2,19,53.55844461225168,33,smooth,random,5,10
0,3,14,15.759116987944937,33,smooth,random,5,10
0,4,6,20.49774833529217,33,smooth,random,5,10
0,5,20,19.106854195331337,33,smooth,random,5,10
0,6,17,46.89741750163109,33,smooth,random,5,10
0,7,5,33.11876771204268,33,smooth,random,5,10
0,8,12,31.510488315399023,33,smooth,random,5,10
0,9,7,43.31126414290598,33,smooth,random,5,10
0,10,0,79.3912072061301,33,smooth,random,5,10
0,1,6,20.49774833529217,33,smooth,random,6,10
0,2,16,27.21918517093892,33,smooth,random,6,10
0,3,24,59.76012288064978,33,smooth,random,6,10
0,4,28,48.74818943332892,33,smooth,random,6,10
0,5,22,17.93276037820016,33,smooth,random,6,10
0,6,18,62.15563360262073,33,smooth,random,6,10
0,7,10,27.067969802389047,33,smooth,random,6,10
0,8,10,27.067969802389047,33,smooth,random,6,10
0,9,2,98.86734917334056,33,smooth,random,6,10
0,10,12,31.510488315399023,33,smooth,random,6,10
0,1,16,27.21918517093892,33,smooth,random,7,10
0,2,1,100.0,33,smooth,random,7,10
0,3,24,59.76012288064978,33,smooth,random,7,10
0,4,4,70.27571307116818,33,smooth,random,7,10
0,5,24,59.76012288064978,33,smooth,random,7,10
0,6,17,46.89741750163109,33,smooth,random,7,10
0,7,17,46.89741750163109,33,smooth,random,7,10
0,8,14,15.759116987944937,33,smooth,random,7,10
0,9,11,28.83143034468796,33,smooth,random,7,10
0,10,13,26.189973059892257,33,smooth,random,7,10
0,1,18,62.15563360262073,33,smooth,random,8,10
0,2,24,59.76012288064978,33,smooth,random,8,10
0,3,23,42.93976578395887,33,smooth,random,8,10
0,4,17,46.89741750163109,33,smooth,random,8,10
0,5,10,27.067969802389047,33,smooth,random,8,10
0,6,20,19.106854195331337,33,smooth,random,8,10
0,7,29,39.849270189954204,33,smooth,random,8,10
0,8,18,62.15563360262073,33,smooth,random,8,10
0,9,15,14.310022987326102,33,smooth,random,8,10
0,10,3,92.10563267123675,33,smooth,random,8,10
0,1,26,72.63949022943949,33,smooth,random,9,10
0,2,15,14.310022987326102,33,smooth,random,9,10
0,3,7,43.31126414290598,33,smooth,random,9,10
0,4,14,15.759116987944937,33,smooth,random,9,10
0,5,16,27.21918517093892,33,smooth,random,9,10
0,6,12,31.510488315399023,33,smooth,random,9,10
0,7,28,48.74818943332892,33,smooth,random,9,10
0,8,7,43.31126414290598,33,smooth,random,9,10
0,9,5,33.11876771204268,33,smooth,random,9,10
0,10,0,79.3912072061301,33,smooth,random,9,10
0,1,13,100.0,34,smooth,random,0,10
0,2,1,16.024111793200767,34,smooth,random,0,10
0,3,12,94.16350039466721,34,smooth,random,0,10
0,4,13,100.0,34,smooth,random,0,10
0,5,21,35.34351922830737,34,smooth,random,0,10
0,6,2,18.157167932508138,34,smooth,random,0,10
0,7,20,2.6803533055305815,34,smooth,random,0,10
0,8,22,71.58811875978517,34,smooth,random,0,10
0,9,2,18.157167932508138,34,smooth,random,0,10
0,10,13,100.0,34,smooth,random,0,10
0,1,13,100.0,34,smooth,random,1,10
0,2,13,100.0,34,smooth,random,1,10
0,3,5,49.47402498485432,34,smooth,random,1,10
0,4,3,31.578203122604332,34,smooth,random,1,10
0,5,26,32.492204213340095,34,smooth,random,1,10
0,6,20,2.6803533055305815,34,smooth,random,1,10
0,7,8,50.27108750416966,34,smooth,random,1,10
0,8,11,69.6552334216109,34,smooth,random,1,10
0,9,15,50.04607487492915,34,smooth,random,1,10
0,10,24,85.2397683387074,34,smooth,random,1,10
0,1,10,52.555511898650856,34,smooth,random,2,10
0,2,9,52.06256019928701,34,smooth,random,2,10
0,3,18,23.799774130774182,34,smooth,random,2,10
0,4,19,0.0,34,smooth,random,2,10
0,5,23,91.12870124268491,34,smooth,random,2,10
0,6,13,100.0,34,smooth,random,2,10
0,7,29,44.589889554593945,34,smooth,random,2,10
0,8,29,44.589889554593945,34,smooth,random,2,10
0,9,5,49.47402498485432,34,smooth,random,2,10
0,10,25,59.4660589471055,34,smooth,random,2,10
0,1,0,21.43121245429935,34,smooth,random,3,10
0,2,22,71.58811875978517,34,smooth,random,3,10
0,3,0,21.43121245429935,34,smooth,random,3,10
0,4,27,22.420210225450525,34,smooth,random,3,10
0,5,2,18.157167932508138,34,smooth,random,3,10
0,6,10,52.555511898650856,34,smooth,random,3,10
0,7,6,41.601300066319254,34,smooth,random,3,10
0,8,9,52.06256019928701,34,smooth,random,3,10
0,9,26,32.492204213340095,34,smooth,random,3,10
0,10,2,18.157167932508138,34,smooth,random,3,10
0,1,5,49.47402498485432,34,smooth,random,4,10
0,2,8,50.27108750416966,34,smooth,random,4,10
0,3,10,52.555511898650856,34,smooth,random,4,10
0,4,18,23.799774130774182,34,smooth,random,4,10
0,5,6,41.601300066319254,34,smooth,random,4,10
0,6,21,35.34351922830737,34,smooth,random,4,10
0,7,28,31.5694799139709,34,smooth,random,4,10
0,8,1,16.024111793200767,34,smooth,random,4,10
0,9,5,49.47402498485432,34,smooth,random,4,10
0,10,10,52.555511898650856,34,smooth,random,4,10
0,1,23,91.12870124268491,34,smooth,random,5,10
0,2,0,21.43121245429935,34,smooth,random,5,10
0,3,7,41.43591118038466,34,smooth,random,5,10
0,4,18,23.799774130774182,34,smooth,random,5,10
0,5,20,2.6803533055305815,34,smooth,random,5,10
0,6,22,71.58811875978517,34,smooth,random,5,10
0,7,24,85.2397683387074,34,smooth,random,5,10
0,8,13,100.0,34,smooth,random,5,10
0,9,1,16.024111793200767,34,smooth,random,5,10
0,10,5,49.47402498485432,34,smooth,random,5,10
0,1,14,78.84426473342904,34,smooth,random,6,10
0,2,28,31.5694799139709,34,smooth,random,6,10
0,3,27,22.420210225450525,34,smooth,random,6,10
0,4,5,49.47402498485432,34,smooth,random,6,10
0,5,2,18.157167932508138,34,smooth,random,6,10
0,6,12,94.16350039466721,34,smooth,random,6,10
0,7,16,38.65724709952218,34,smooth,random,6,10
0,8,23,91.12870124268491,34,smooth,random,6,10
0,9,13,100.0,34,smooth,random,6,10
0,10,1,16.024111793200767,34,smooth,random,6,10
0,1,7,41.43591118038466,34,smooth,random,7,10
0,2,2,18.157167932508138,34,smooth,random,7,10
0,3,6,41.601300066319254,34,smooth,random,7,10
0,4,8,50.27108750416966,34,smooth,random,7,10
0,5,1,16.024111793200767,34,smooth,random,7,10
0,6,26,32.492204213340095,34,smooth,random,7,10
0,7,6,41.601300066319254,34,smooth,random,7,10
0,8,22,71.58811875978517,34,smooth,random,7,10
0,9,11,69.6552334216109,34,smooth,random,7,10
0,10,4,46.708101838200214,34,smooth,random,7,10
0,1,0,21.43121245429935,34,smooth,random,8,10
0,2,0,21.43121245429935,34,smooth,random,8,10
0,3,4,46.708101838200214,34,smooth,random,8,10
0,4,17,38.98638777562821,34,smooth,random,8,10
0,5,8,50.27108750416966,34,smooth,random,8,10
0,6,1,16.024111793200767,34,smooth,random,8,10
0,7,24,85.2397683387074,34,smooth,random,8,10
0,8,24,85.2397683387074,34,smooth,random,8,10
0,9,10,52.555511898650856,34,smooth,random,8,10
0,10,24,85.2397683387074,34,smooth,random,8,10
0,1,24,85.2397683387074,34,smooth,random,9,10
0,2,25,59.4660589471055,34,smooth,random,9,10
0,3,26,32.492204213340095,34,smooth,random,9,10
0,4,12,94.16350039466721,34,smooth,random,9,10
0,5,29,44.589889554593945,34,smooth,random,9,10
0,6,10,52.555511898650856,34,smooth,random,9,10
0,7,11,69.6552334216109,34,smooth,random,9,10
0,8,10,52.555511898650856,34,smooth,random,9,10
0,9,20,2.6803533055305815,34,smooth,random,9,10
0,10,3,31.578203122604332,34,smooth,random,9,10
0,1,6,54.69343536002172,35,smooth,random,0,10
0,2,8,53.219257348504016,35,smooth,random,0,10
0,3,22,75.14320756981245,35,smooth,random,0,10
0,4,9,38.12546501001692,35,smooth,random,0,10
0,5,9,38.12546501001692,35,smooth,random,0,10
0,6,11,19.69136396249461,35,smooth,random,0,10
0,7,1,83.53065612106478,35,smooth,random,0,10
0,8,19,95.72269343427956,35,smooth,random,0,10
0,9,26,45.37478736980271,35,smooth,random,0,10
0,10,15,56.42009551199045,35,smooth,random,0,10
0,1,13,48.90150536711405,35,smooth,random,1,10
0,2,3,25.605761619852085,35,smooth,random,1,10
0,3,29,4.856146591320502,35,smooth,random,1,10
0,4,2,46.396358935327356,35,smooth,random,1,10
0,5,26,45.37478736980271,35,smooth,random,1,10
0,6,13,48.90150536711405,35,smooth,random,1,10
0,7,28,0.0,35,smooth,random,1,10
0,8,25,59.68639856253268,35,smooth,random,1,10
0,9,29,4.856146591320502,35,smooth,random,1,10
0,10,28,0.0,35,smooth,random,1,10
0,1,4,33.31313363213793,35,smooth,random,2,10
0,2,1,83.53065612106478,35,smooth,random,2,10
0,3,22,75.14320756981245,35,smooth,random,2,10
0,4,22,75.14320756981245,35,smooth,random,2,10
0,5,22,75.14320756981245,35,smooth,random,2,10
0,6,20,100.0,35,smooth,random,2,10
0,7,21,90.5066361769084,35,smooth,random,2,10
0,8,19,95.72269343427956,35,smooth,random,2,10
0,9,16,64.4598264398615,35,smooth,random,2,10
0,10,18,85.66402350113846,35,smooth,random,2,10
0,1,18,85.66402350113846,35,smooth,random,3,10
0,2,13,48.90150536711405,35,smooth,random,3,10
0,3,2,46.396358935327356,35,smooth,random,3,10
0,4,3,25.605761619852085,35,smooth,random,3,10
0,5,17,75.25030165275047,35,smooth,random,3,10
0,6,26,45.37478736980271,35,smooth,random,3,10
0,7,1,83.53065612106478,35,smooth,random,3,10
0,8,6,54.69343536002172,35,smooth,random,3,10
0,9,14,52.76786515040821,35,smooth,random,3,10
0,10,9,38.12546501001692,35,smooth,random,3,10
0,1,0,99.21308747257582,35,smooth,random,4,10
0,2,27,21.995781710316642,35,smooth,random,4,10
0,3,2,46.396358935327356,35,smooth,random,4,10
0,4,12,36.81632073339654,35,smooth,random,4,10
0,5,7,55.90460607831814,35,smooth,random,4,10
0,6,16,64.4598264398615,35,smooth,random,4,10
0,7,17,75.25030165275047,35,smooth,random,4,10
0,8,29,4.856146591320502,35,smooth,random,4,10
0,9,18,85.66402350113846,35,smooth,random,4,10
0,10,9,38.12546501001692,35,smooth,random,4,10
0,1,26,45.37478736980271,35,smooth,random,5,10
0,2,11,19.69136396249461,35,smooth,random,5,10
0,3,29,4.856146591320502,35,smooth,random,5,10
0,4,11,19.69136396249461,35,smooth,random,5,10
0,5,6,54.69343536002172,35,smooth,random,5,10
0,6,17,75.25030165275047,35,smooth,random,5,10
0,7,0,99.21308747257582,35,smooth,random,5,10
0,8,19,95.72269343427956,35,smooth,random,5,10
0,9,23,68.44862778721135,35,smooth,random,5,10
0,10,17,75.25030165275047,35,smooth,random,5,10
0,1,28,0.0,35,smooth,random,6,10
0,2,15,56.42009551199045,35,smooth,random,6,10
0,3,1,83.53065612106478,35,smooth,random,6,10
0,4,19,95.72269343427956,35,smooth,random,6,10
0,5,7,55.90460607831814,35,smooth,random,6,10
0,6,17,75.25030165275047,35,smooth,random,6,10
0,7,3,25.605761619852085,35,smooth,random,6,10
0,8,13,48.90150536711405,35,smooth,random,6,10
0,9,21,90.5066361769084,35,smooth,random,6,10
0,10,2,46.396358935327356,35,smooth,random,6,10
0,1,19,95.72269343427956,35,smooth,random,7,10
0,2,10,18.944448938884097,35,smooth,random,7,10
0,3,15,56.42009551199045,35,smooth,random,7,10
0,4,24,66.64760642684789,35,smooth,random,7,10
0,5,3,25.605761619852085,35,smooth,random,7,10
0,6,12,36.81632073339654,35,smooth,random,7,10
0,7,16,64.4598264398615,35,smooth,random,7,10
0,8,14,52.76786515040821,35,smooth,random,7,10
0,9,16,64.4598264398615,35,smooth,random,7,10
0,10,19,95.72269343427956,35,smooth,random,7,10
0,1,16,64.4598264398615,35,smooth,random,8,10
0,2,4,33.31313363213793,35,smooth,random,8,10
0,3,5,48.00337146997511,35,smooth,random,8,10
0,4,3,25.605761619852085,35,smooth,random,8,10
0,5,10,18.944448938884097,35,smooth,random,8,10
0,6,25,59.68639856253268,35,smooth,random,8,10
0,7,15,56.42009551199045,35,smooth,random,8,10
0,8,26,45.37478736980271,35,smooth,random,8,10
0,9,19,95.72269343427956,35,smooth,random,8,10
0,10,10,18.944448938884097,35,smooth,random,8,10
0,1,25,59.68639856253268,35,smooth,random,9,10
0,2,10,18.944448938884097,35,smooth,random,9,10
0,3,28,0.0,35,smooth,random,9,10
0,4,25,59.68639856253268,35,smooth,random,9,10
0,5,7,55.90460607831814,35,smooth,random,9,10
0,6,18,85.66402350113846,35,smooth,random,9,10
0,7,0,99.21308747257582,35,smooth,random,9,10
0,8,1,83.53065612106478,35,smooth,random,9,10
0,9,14,52.76786515040821,35,smooth,random,9,10
0,10,14,52.76786515040821,35,smooth,random,9,10
0,1,20,60.1350909933565,36,smooth,random,0,10
0,2,15,65.35110178599335,36,smooth,random,0,10
0,3,13,71.53738460737424,36,smooth,random,0,10
0,4,15,65.35110178599335,36,smooth,random,0,10
0,5,0,67.66834053983126,36,smooth,random,0,10
0,6,28,65.54053341394493,36,smooth,random,0,10
0,7,10,94.39160664377792,36,smooth,random,0,10
0,8,22,48.95086268607642,36,smooth,random,0,10
0,9,28,65.54053341394493,36,smooth,random,0,10
0,10,3,53.6311309188087,36,smooth,random,0,10
0,1,1,61.111433858606645,36,smooth,random,1,10
0,2,27,59.99243264944253,36,smooth,random,1,10
0,3,22,48.95086268607642,36,smooth,random,1,10
0,4,21,63.89897774442943,36,smooth,random,1,10
0,5,13,71.53738460737424,36,smooth,random,1,10
0,6,26,36.40003374181312,36,smooth,random,1,10
0,7,19,53.45868420903741,36,smooth,random,1,10
0,8,23,19.39614618831217,36,smooth,random,1,10
0,9,18,61.11441490548914,36,smooth,random,1,10
0,10,25,8.995008377583606,36,smooth,random,1,10
0,1,18,61.11441490548914,36,smooth,random,2,10
0,2,28,65.54053341394493,36,smooth,random,2,10
0,3,4,49.43523444200267,36,smooth,random,2,10
0,4,21,63.89897774442943,36,smooth,random,2,10
0,5,27,59.99243264944253,36,smooth,random,2,10
0,6,28,65.54053341394493,36,smooth,random,2,10
0,7,16,81.41445974114907,36,smooth,random,2,10
0,8,3,53.6311309188087,36,smooth,random,2,10
0,9,20,60.1350909933565,36,smooth,random,2,10
0,10,8,65.09396239863302,36,smooth,random,2,10
0,1,27,59.99243264944253,36,smooth,random,3,10
0,2,14,56.274876579114554,36,smooth,random,3,10
0,3,0,67.66834053983126,36,smooth,random,3,10
0,4,10,94.39160664377792,36,smooth,random,3,10
0,5,7,38.41351757692955,36,smooth,random,3,10
0,6,20,60.1350909933565,36,smooth,random,3,10
0,7,2,54.13738171534932,36,smooth,random,3,10
0,8,16,81.41445974114907,36,smooth,random,3,10
0,9,24,0.0,36,smooth,random,3,10
0,10,7,38.41351757692955,36,smooth,random,3,10
0,1,6,24.962429237364994,36,smooth,random,4,10
0,2,13,71.53738460737424,36,smooth,random,4,10
0,3,24,0.0,36,smooth,random,4,10
0,4,16,81.41445974114907,36,smooth,random,4,10
0,5,27,59.99243264944253,36,smooth,random,4,10
0,6,1,61.111433858606645,36,smooth,random,4,10
0,7,18,61.11441490548914,36,smooth,random,4,10
0,8,16,81.41445974114907,36,smooth,random,4,10
0,9,8,65.09396239863302,36,smooth,random,4,10
0,10,2,54.13738171534932,36,smooth,random,4,10
0,1,14,56.274876579114554,36,smooth,random,5,10
0,2,7,38.41351757692955,36,smooth,random,5,10
0,3,2,54.13738171534932,36,smooth,random,5,10
0,4,16,81.41445974114907,36,smooth,random,5,10
0,5,17,78.18020986867207,36,smooth,random,5,10
0,6,16,81.41445974114907,36,smooth,random,5,10
0,7,6,24.962429237364994,36,smooth,random,5,10
0,8,9,84.19132415680805,36,smooth,random,5,10
0,9,2,54.13738171534932,36,smooth,random,5,10
0,10,26,36.40003374181312,36,smooth,random,5,10
0,1,3,53.6311309188087,36,smooth,random,6,10
0,2,18,61.11441490548914,36,smooth,random,6,10
0,3,17,78.18020986867207,36,smooth,random,6,10
0,4,4,49.43523444200267,36,smooth,random,6,10
0,5,1,61.111433858606645,36,smooth,random,6,10
0,6,26,36.40003374181312,36,smooth,random,6,10
0,7,15,65.35110178599335,36,smooth,random,6,10
0,8,1,61.111433858606645,36,smooth,random,6,10
0,9,6,24.962429237364994,36,smooth,random,6,10
0,10,28,65.54053341394493,36,smooth,random,6,10
0,1,12,93.10868035614035,36,smooth,random,7,10
0,2,1,61.111433858606645,36,smooth,random,7,10
0,3,3,53.6311309188087,36,smooth,random,7,10
0,4,21,63.89897774442943,36,smooth,random,7,10
0,5,24,0.0,36,smooth,random,7,10
0,6,5,34.761961630896224,36,smooth,random,7,10
0,7,5,34.761961630896224,36,smooth,random,7,10
0,8,20,60.1350909933565,36,smooth,random,7,10
0,9,10,94.39160664377792,36,smooth,random,7,10
0,10,4,49.43523444200267,36,smooth,random,7,10
0,1,22,48.95086268607642,36,smooth,random,8,10
0,2,28,65.54053341394493,36,smooth,random,8,10
0,3,2,54.13738171534932,36,smooth,random,8,10
0,4,20,60.1350909933565,36,smooth,random,8,10
0,5,0,67.66834053983126,36,smooth,random,8,10
0,6,2,54.13738171534932,36,smooth,random,8,10
0,7,27,59.99243264944253,36,smooth,random,8,10
0,8,21,63.89897774442943,36,smooth,random,8,10
0,9,12,93.10868035614035,36,smooth,random,8,10
0,10,22,48.95086268607642,36,smooth,random,8,10
0,1,4,49.43523444200267,36,smooth,random,9,10
0,2,24,0.0,36,smooth,random,9,10
0,3,6,24.962429237364994,36,smooth,random,9,10
