,AIC,BIC,Model,id,horizons,environment,t
622,12.323435572260935,11.542311397129136,IMD,461,5,rough,1.0
623,14.986122886681063,14.204998711549264,IMD,461,5,smooth,1.0
624,13.652784015395035,12.871659840263236,IMD,461,5,rough,1.0
625,13.010806779687817,12.229682604556018,IMD,461,5,rough,1.0
626,14.536722469617347,13.755598294485548,IMD,461,5,rough,1.0
627,13.638942654262012,12.857818479130213,IMD,461,5,rough,1.0
628,25.852646207253386,26.45781639324148,IMD,461,10,rough,0.0
629,14.738873887828206,13.957749712696407,IMD,461,5,rough,1.0
630,14.986122886681075,14.204998711549276,IMD,461,5,rough,1.0
631,25.338004523727605,25.9431747097157,IMD,461,10,smooth,1.0
632,14.76157584972964,13.980451674597841,IMD,461,5,rough,1.0
633,13.029674914960506,12.248550739828707,IMD,461,5,rough,1.0
634,10.946161536373026,10.165037361241227,IMD,461,5,rough,1.0
635,25.299865140316747,25.90503532630484,IMD,461,10,smooth,1.0
636,24.21487642625665,24.820046612244745,IMD,461,10,smooth,1.0
637,25.972245773362193,26.577415959350283,IMD,461,10,smooth,1.0
638,25.83978675580105,26.444956941789144,IMD,461,10,smooth,1.0
639,25.161315557145855,25.76648574313395,IMD,461,10,rough,0.2
640,23.705145525996585,24.31031571198468,IMD,461,10,smooth,1.0
641,25.972245773362193,26.577415959350283,IMD,461,10,smooth,1.0
642,24.210755086579983,24.815925272568073,IMD,461,10,rough,0.4
643,23.555583529930523,24.160753715918617,IMD,461,10,rough,0.0
644,24.363369917841847,24.968540103829937,IMD,461,10,rough,0.2
645,24.110798872912515,24.715969058900605,IMD,461,10,rough,0.4
646,25.972245773362182,26.577415959350276,IMD,461,10,rough,0.4
647,25.972245773362193,26.577415959350283,IMD,461,10,rough,0.0
648,24.682532734061173,25.287702920049263,IMD,461,10,rough,1.0
649,24.45293066922058,25.05810085520867,IMD,461,10,rough,0.2
650,25.972245773362182,26.577415959350276,IMD,461,10,rough,0.4
651,23.810481647257458,24.415651833245548,IMD,461,10,rough,0.0
652,25.943399231320097,26.548569417308187,IMD,461,10,rough,0.2
653,24.840841934884732,25.446012120872822,IMD,461,10,rough,0.4
654,25.9047308950108,26.509901080998894,IMD,461,10,rough,0.0
655,21.986275461368134,22.591445647356224,IMD,461,10,rough,0.2
656,25.972245773362193,26.577415959350283,IMD,461,10,rough,0.4
657,22.440089146488397,23.04525933247649,IMD,461,10,rough,0.0
658,21.591313236476655,22.196483422464745,IMD,461,10,rough,0.0
659,23.963044630826435,24.568214816814525,IMD,461,10,rough,0.2
660,25.972245773362193,26.577415959350283,IMD,461,10,rough,0.4
661,25.937116703345207,26.542286889333297,IMD,461,10,rough,0.0
662,24.8059241716541,25.41109435764219,IMD,461,10,rough,0.2
663,25.972059123919927,26.57722930990802,IMD,461,10,rough,0.4
664,23.304414290720995,23.909584476709085,IMD,461,10,rough,0.0
665,24.600495561789508,25.2056657477776,IMD,461,10,rough,0.2
666,25.40238595497772,26.00755614096581,IMD,461,10,rough,0.4
667,25.972245773362193,26.577415959350283,IMD,461,10,rough,0.0
668,23.917236093120025,24.522406279108118,IMD,461,10,rough,0.2
669,24.230842205628456,24.83601239161655,IMD,461,10,rough,0.2
670,24.561242198512666,25.16641238450076,IMD,461,10,rough,0.4
671,25.01305494928673,25.61822513527482,IMD,461,10,rough,0.0
672,25.972245773362182,26.577415959350276,IMD,461,10,rough,0.2
673,25.972245773362193,26.577415959350283,IMD,461,10,rough,0.4
674,25.630920648989296,26.23609083497739,IMD,461,10,rough,0.0
675,25.161315557145855,25.76648574313395,IMD,461,10,rough,0.2
676,21.48333888389294,22.088509069881034,IMD,461,10,rough,0.4
677,25.544766002783827,26.149936188771918,IMD,461,10,rough,0.0
678,25.78819228444369,26.393362470431782,IMD,461,10,rough,0.2
679,25.972245773362193,26.577415959350283,IMD,461,10,rough,0.4
680,25.972245773362193,26.577415959350283,IMD,461,10,rough,0.4
681,25.972245773362193,26.577415959350283,IMD,461,10,rough,0.0
682,13.162137202412486,12.381013027280687,IMD,461,5,smooth,1.0
683,23.417372563010876,24.022542748998966,IMD,461,10,smooth,1.0
684,25.97224577336217,26.57741595935026,IMD,461,10,smooth,1.0
685,25.29972356941931,25.9048937554074,IMD,461,10,rough,1.0
686,13.839317337337766,13.058193162205967,IMD,461,5,rough,1.0
687,14.985162352692436,14.204038177560637,IMD,461,5,smooth,1.0
688,13.912974689350902,13.131850514219103,IMD,461,5,rough,1.0
689,24.91251003599549,25.517680221983582,IMD,461,10,rough,1.0
690,25.918246121036827,26.523416307024917,IMD,461,10,rough,0.0
691,25.516292710602443,26.121462896590536,IMD,461,10,smooth,1.0
692,14.986122886681088,14.204998711549289,IMD,461,5,smooth,1.0
693,20.132490254667953,20.737660440656043,IMD,461,10,smooth,1.0
694,14.986122886681075,14.204998711549276,IMD,461,5,smooth,1.0
695,14.986122886681098,14.2049987115493,IMD,461,5,smooth,1.0
696,23.12938949419706,23.73455968018515,IMD,461,10,smooth,1.0
697,11.510745244827948,10.729621069696147,IMD,461,5,smooth,1.0
698,23.516282917472676,24.121453103460766,IMD,461,10,smooth,1.0
699,14.909716679148906,14.128592504017107,IMD,461,5,rough,0.2
700,14.799036451426936,14.017912276295137,IMD,461,5,rough,0.4
701,23.71789399317291,24.323064179161,IMD,461,10,rough,0.2
702,14.986122886681096,14.204998711549297,IMD,461,5,rough,0.6
703,14.78887298875265,14.007748813620852,IMD,461,5,rough,0.8
704,14.406336860782167,13.625212685650368,IMD,461,5,rough,0.0
705,13.906978316846232,13.125854141714433,IMD,461,5,rough,0.2
706,14.986122886681086,14.204998711549287,IMD,461,5,rough,0.4
707,14.986122886681075,14.204998711549276,IMD,461,5,rough,0.6
708,14.537821703798397,13.756697528666598,IMD,461,5,rough,0.8
709,10.198576566513239,9.417452391381438,IMD,461,5,rough,0.0
710,14.986122886681098,14.2049987115493,IMD,461,5,rough,0.2
711,11.173868701421746,10.392744526289947,IMD,461,5,rough,0.4
712,25.864795619094153,26.469965805082246,IMD,461,10,rough,0.4
713,14.986122886681098,14.2049987115493,IMD,461,5,rough,0.6
714,14.653411218875753,13.872287043743954,IMD,461,5,rough,0.8
715,12.760312131060681,11.979187955928882,IMD,461,5,rough,0.0
716,14.986122886681098,14.2049987115493,IMD,461,5,rough,0.2
717,11.810311497270211,11.029187322138412,IMD,461,5,rough,0.4
718,10.423638598369546,9.642514423237746,IMD,461,5,rough,0.6
719,14.986122886681098,14.2049987115493,IMD,461,5,rough,0.8
720,14.986122886681098,14.2049987115493,IMD,461,5,rough,0.0
721,13.88928912441311,13.108164949281312,IMD,461,5,rough,0.2
722,12.364561258832563,11.583437083700764,IMD,461,5,rough,0.4
723,25.18659550519178,25.79176569117987,IMD,461,10,rough,0.0
724,25.95980469434128,26.564974880329373,IMD,461,10,smooth,0.2
725,22.3797496184213,22.984919804409394,IMD,461,10,smooth,0.4
726,20.13848094865857,20.74365113464666,IMD,461,10,smooth,0.6
727,25.917284531866883,26.522454717854977,IMD,461,10,smooth,0.8
728,25.36390240247716,25.969072588465252,IMD,461,10,smooth,0.0
729,25.972245773362186,26.577415959350276,IMD,461,10,smooth,0.2
730,25.840793617806717,26.44596380379481,IMD,461,10,smooth,0.4
731,22.99788519973384,23.60305538572193,IMD,461,10,smooth,0.6
732,25.930496522141876,26.535666708129966,IMD,461,10,smooth,0.8
733,25.972245773362193,26.577415959350283,IMD,461,10,smooth,0.0
734,24.37074322156599,24.97591340755408,IMD,461,10,smooth,0.2
735,24.374606333387714,24.979776519375804,IMD,461,10,smooth,0.4
736,25.682724062456874,26.287894248444964,IMD,461,10,smooth,0.6
737,24.973610048453466,25.57878023444156,IMD,461,10,smooth,0.8
738,25.393975050172912,25.999145236161006,IMD,461,10,smooth,0.0
739,25.97224577336217,26.57741595935026,IMD,461,10,smooth,0.2
740,25.436843089700496,26.04201327568859,IMD,461,10,smooth,0.4
741,25.972245773362182,26.577415959350276,IMD,461,10,smooth,0.6
742,25.888211330077663,26.493381516065753,IMD,461,10,smooth,0.8
743,24.558563592558087,25.16373377854618,IMD,461,10,smooth,0.0
744,23.76796516608671,24.373135352074804,IMD,461,10,smooth,0.2
745,25.753025723682384,26.358195909670478,IMD,461,10,smooth,0.4
746,23.798978700913413,24.404148886901503,IMD,461,10,smooth,0.6
747,25.32984683273933,25.93501701872742,IMD,461,10,smooth,0.8
748,24.713745183206548,25.31891536919464,IMD,461,10,smooth,0.0
749,24.591469659516946,25.19663984550504,IMD,461,10,smooth,0.2
750,25.972245773362193,26.577415959350283,IMD,461,10,smooth,0.4
751,25.335546057995273,25.940716243983367,IMD,461,10,smooth,0.6
752,25.808442437477215,26.413612623465305,IMD,461,10,smooth,0.8
753,24.856416071027095,25.461586257015185,IMD,461,10,smooth,0.0
754,22.836425074389123,23.441595260377213,IMD,461,10,smooth,0.2
755,25.896258184029225,26.501428370017315,IMD,461,10,smooth,0.4
756,25.364938671855196,25.970108857843286,IMD,461,10,smooth,0.6
757,24.442607626677546,25.047777812665636,IMD,461,10,smooth,0.8
758,25.161315557145866,25.766485743133956,IMD,461,10,smooth,0.0
759,25.90360762548521,26.5087778114733,IMD,461,10,smooth,0.2
760,22.688845616765647,23.29401580275374,IMD,461,10,smooth,0.4
761,25.893171150356125,26.498341336344218,IMD,461,10,smooth,0.6
762,25.64583187006437,26.251002056052464,IMD,461,10,smooth,0.8
763,25.363138321782813,25.968308507770907,IMD,461,10,smooth,0.0
764,25.78785666486656,26.393026850854653,IMD,461,10,smooth,0.2
765,24.109349675491487,24.71451986147958,IMD,461,10,smooth,0.4
766,24.98559062312838,25.590760809116475,IMD,461,10,smooth,0.6
767,25.48923607830401,26.094406264292104,IMD,461,10,smooth,0.8
768,21.72670718466188,22.33187737064997,IMD,461,10,smooth,0.0
769,25.972245773362193,26.577415959350283,IMD,461,10,smooth,0.2
770,25.931042430066608,26.536212616054698,IMD,461,10,smooth,0.4
771,24.125006070053928,24.73017625604202,IMD,461,10,smooth,0.6
772,23.82826809650907,24.433438282497164,IMD,461,10,smooth,0.8
773,25.97224577336219,26.577415959350283,IMD,461,10,smooth,0.0
774,25.972245773362193,26.577415959350283,IMD,461,10,smooth,0.2
775,25.843297391640693,26.448467577628783,IMD,461,10,smooth,0.4
776,24.925509928653298,25.53068011464139,IMD,461,10,smooth,0.6
777,25.494607145058016,26.099777331046106,IMD,461,10,smooth,0.8
778,25.70336368370829,26.308533869696383,IMD,461,10,smooth,0.0
779,23.482112152179706,24.087282338167796,IMD,461,10,smooth,0.2
780,23.408614124121577,24.01378431010967,IMD,461,10,smooth,0.4
781,23.014622130841257,23.619792316829347,IMD,461,10,smooth,0.6
782,25.868803075786126,26.47397326177422,IMD,461,10,smooth,0.8
783,25.970256027981605,26.5754262139697,IMD,461,10,smooth,0.0
784,23.73380426800057,24.338974453988662,IMD,461,10,smooth,0.2
785,24.139268299890528,24.744438485878618,IMD,461,10,smooth,0.4
786,23.670233465127364,24.275403651115454,IMD,461,10,smooth,0.6
787,25.09824088599327,25.703411071981364,IMD,461,10,smooth,0.8
788,24.934396137291603,25.539566323279693,IMD,461,10,smooth,0.0
789,25.972245773362182,26.577415959350276,IMD,461,10,smooth,0.2
790,25.147906351376154,25.753076537364244,IMD,461,10,smooth,0.4
791,23.988549923446616,24.593720109434706,IMD,461,10,smooth,0.6
792,23.65750598720853,24.262676173196624,IMD,461,10,smooth,0.8
793,25.374352334613796,25.97952252060189,IMD,461,10,smooth,0.0
794,24.350142246676945,24.95531243266504,IMD,461,10,smooth,0.2
795,25.705623610573003,26.310793796561093,IMD,461,10,smooth,0.4
796,24.84039057581373,25.445560761801822,IMD,461,10,smooth,0.6
797,23.26670523298219,23.871875418970284,IMD,461,10,smooth,0.8
798,25.161315557145855,25.76648574313395,IMD,461,10,smooth,0.0
799,25.832421301274962,26.437591487263056,IMD,461,10,smooth,0.2
800,22.722555418430595,23.32772560441869,IMD,461,10,smooth,0.4
801,22.603361319338912,23.208531505327002,IMD,461,10,smooth,0.6
802,25.610617689013925,26.215787875002015,IMD,461,10,smooth,0.8
803,25.845133511572726,26.45030369756082,IMD,461,10,smooth,0.0
804,25.808291304696873,26.413461490684966,IMD,461,10,smooth,0.2
805,24.597937275520746,25.203107461508836,IMD,461,10,smooth,0.4
806,24.350385340929535,24.955555526917628,IMD,461,10,smooth,0.6
807,25.233767229052873,25.838937415040967,IMD,461,10,smooth,0.8
808,25.97224577336217,26.57741595935026,IMD,461,10,smooth,0.0
809,25.328471378119428,25.933641564107518,IMD,461,10,smooth,0.2
810,25.972245773362193,26.577415959350283,IMD,461,10,smooth,0.4
811,23.632833179321437,24.23800336530953,IMD,461,10,smooth,0.6
812,25.161315557145866,25.766485743133956,IMD,461,10,smooth,0.8
813,25.11774702518381,25.722917211171904,IMD,461,10,smooth,0.0
814,25.960796855773804,26.565967041761894,IMD,461,10,smooth,0.2
815,25.929998843506393,26.535169029494483,IMD,461,10,smooth,0.4
816,19.20882242482566,19.81399261081375,IMD,461,10,smooth,0.6
817,25.831515731703202,26.436685917691293,IMD,461,10,smooth,0.8
818,25.896258184029218,26.501428370017308,IMD,461,10,smooth,0.0
819,24.840778155037768,25.44594834102586,IMD,461,10,smooth,0.2
820,23.5269860432619,24.132156229249993,IMD,461,10,smooth,0.4
821,25.930914582506436,26.536084768494526,IMD,461,10,smooth,0.6
822,25.972245773362193,26.577415959350283,IMD,461,10,smooth,0.8
823,25.839090006835974,26.444260192824068,IMD,461,10,smooth,0.0
824,14.939598858175039,14.15847468304324,IMD,461,5,smooth,0.2
825,14.986122886681098,14.2049987115493,IMD,461,5,smooth,0.4
826,14.85273395874413,14.071609783612331,IMD,461,5,smooth,0.6
827,14.986122886681098,14.2049987115493,IMD,461,5,smooth,0.8
828,14.951880122611009,14.17075594747921,IMD,461,5,smooth,0.0
829,14.926746618159584,14.145622443027785,IMD,461,5,smooth,0.2
830,14.796983156622206,14.015858981490407,IMD,461,5,smooth,0.4
831,11.766310590232742,10.98518641510094,IMD,461,5,smooth,0.6
832,14.920656984529783,14.139532809397984,IMD,461,5,smooth,0.8
833,14.718418566928566,13.937294391796767,IMD,461,5,smooth,0.0
834,13.14457436709084,12.363450191959041,IMD,461,5,smooth,0.2
835,10.094934174484148,9.31380999935235,IMD,461,5,smooth,0.4
836,10.633775511172878,9.85265133604108,IMD,461,5,smooth,0.6
837,14.986122886681075,14.204998711549276,IMD,461,5,smooth,0.8
838,14.175192670464757,13.394068495332958,IMD,461,5,smooth,0.0
839,14.982811010240319,14.20168683510852,IMD,461,5,smooth,0.2
840,14.431658565359951,13.650534390228152,IMD,461,5,smooth,0.4
841,14.986122886681098,14.2049987115493,IMD,461,5,smooth,0.6
842,14.510197868830726,13.729073693698927,IMD,461,5,smooth,0.8
843,14.986122886681065,14.204998711549266,IMD,461,5,smooth,0.0
844,11.632583175811835,10.851459000680034,IMD,461,5,smooth,0.2
845,13.253625989348604,12.472501814216805,IMD,461,5,smooth,0.4
846,14.986122886681098,14.2049987115493,IMD,461,5,smooth,0.6
847,14.986122886681098,14.2049987115493,IMD,461,5,smooth,0.8
848,14.986122886681098,14.2049987115493,IMD,461,5,smooth,0.0
849,13.268259251352914,12.487135076221115,IMD,461,5,smooth,0.2
850,13.094452434186522,12.313328259054723,IMD,461,5,smooth,0.4
851,14.148311306206075,13.367187131074276,IMD,461,5,smooth,0.6
852,14.508801782443788,13.727677607311989,IMD,461,5,smooth,0.8
853,14.986122886681084,14.204998711549285,IMD,461,5,smooth,0.0
854,13.223425644357302,12.442301469225503,IMD,461,5,smooth,0.2
855,14.986122886681086,14.204998711549287,IMD,461,5,smooth,0.4
856,14.986122886681096,14.204998711549297,IMD,461,5,smooth,0.6
857,14.539275455570216,13.758151280438417,IMD,461,5,smooth,0.8
858,14.946445261532684,14.165321086400885,IMD,461,5,smooth,0.0
859,13.829730422449853,13.048606247318054,IMD,461,5,smooth,0.2
860,13.669342144322705,12.888217969190906,IMD,461,5,smooth,0.4
861,14.175192670464757,13.394068495332958,IMD,461,5,smooth,0.6
862,14.092726719584226,13.311602544452427,IMD,461,5,smooth,0.8
863,14.175192670464758,13.39406849533296,IMD,461,5,smooth,0.0
864,14.175192670464762,13.394068495332963,IMD,461,5,smooth,0.2
865,9.895507430906013,9.114383255774214,IMD,461,5,smooth,0.4
866,14.73387999738977,13.952755822257972,IMD,461,5,smooth,0.6
867,13.071235422549922,12.290111247418123,IMD,461,5,smooth,0.8
868,14.809879401748566,14.028755226616767,IMD,461,5,smooth,0.0
869,14.104168072895762,13.323043897763963,IMD,461,5,smooth,0.2
870,14.986122886681098,14.2049987115493,IMD,461,5,smooth,0.4
871,14.17774180317763,13.396617628045831,IMD,461,5,smooth,0.6
872,14.986122886681098,14.2049987115493,IMD,461,5,smooth,0.8
873,12.5708755746068,11.789751399475001,IMD,461,5,smooth,0.0
874,14.986122886681098,14.2049987115493,IMD,461,5,smooth,0.2
875,11.353334558609053,10.572210383477252,IMD,461,5,smooth,0.4
876,14.986122886681098,14.2049987115493,IMD,461,5,smooth,0.6
877,14.636335932278778,13.855211757146979,IMD,461,5,smooth,0.8
878,13.364262454248435,12.583138279116636,IMD,461,5,smooth,0.0
879,14.986122886681098,14.2049987115493,IMD,461,5,smooth,0.2
880,14.419744211767288,13.638620036635489,IMD,461,5,smooth,0.4
881,9.740806897990524,8.959682722858725,IMD,461,5,smooth,0.6
882,14.088871808026395,13.307747632894596,IMD,461,5,smooth,0.8
883,13.363772849614325,12.582648674482526,IMD,461,5,smooth,0.0
884,14.010115265087272,13.228991089955473,IMD,461,5,smooth,0.2
885,8.836644776501497,8.055520601369697,IMD,461,5,smooth,0.4
886,14.973763363701828,14.192639188570029,IMD,461,5,smooth,0.6
887,7.395641896042661,6.614517720910861,IMD,461,5,smooth,0.8
888,14.639705263784375,13.858581088652576,IMD,461,5,smooth,0.0
889,14.986122886681096,14.204998711549297,IMD,461,5,smooth,0.2
890,14.98612288668109,14.20499871154929,IMD,461,5,smooth,0.4
891,14.986122886681073,14.204998711549274,IMD,461,5,smooth,0.6
892,13.798465894687766,13.017341719555967,IMD,461,5,smooth,0.8
893,14.986122886681086,14.204998711549287,IMD,461,5,smooth,0.0
894,14.578010219505721,13.796886044373922,IMD,461,5,smooth,0.2
895,14.986122886681098,14.2049987115493,IMD,461,5,smooth,0.4
896,14.986122886681084,14.204998711549285,IMD,461,5,smooth,0.6
897,14.748369985076042,13.967245809944243,IMD,461,5,smooth,0.8
898,7.986709590963517,7.205585415831717,IMD,461,5,smooth,0.0
899,14.764486987758778,13.983362812626979,IMD,461,5,smooth,0.2
900,14.175192670464769,13.39406849533297,IMD,461,5,smooth,0.4
901,10.85119728440394,10.07007310927214,IMD,461,5,smooth,0.6
902,14.986122886681098,14.2049987115493,IMD,461,5,smooth,0.8
903,13.869569517889106,13.088445342757307,IMD,461,5,smooth,0.0
904,13.673285147663925,12.892160972532126,IMD,461,5,smooth,0.2
905,14.986122886681098,14.2049987115493,IMD,461,5,smooth,0.4
906,14.986122886681084,14.204998711549285,IMD,461,5,smooth,0.6
907,14.246045993585495,13.464921818453696,IMD,461,5,smooth,0.8
908,11.3785391878866,10.597415012754801,IMD,461,5,smooth,0.0
909,14.532078694582083,13.750954519450284,IMD,461,5,smooth,0.2
910,13.810049022033612,13.028924846901813,IMD,461,5,smooth,0.4
911,12.884798302368992,12.103674127237193,IMD,461,5,smooth,0.6
912,14.986122886681098,14.2049987115493,IMD,461,5,smooth,0.8
913,10.729235299701077,9.948111124569278,IMD,461,5,smooth,0.0
914,9.721069847075318,8.93994567194352,IMD,461,5,smooth,0.2
915,12.46374188278524,11.68261770765344,IMD,461,5,smooth,0.4
916,14.175192670464769,13.39406849533297,IMD,461,5,smooth,0.6
917,4.0,3.2188758248682006,IMD,461,5,smooth,0.8
918,9.746219132687473,8.965094957555674,IMD,461,5,smooth,0.0
919,14.927652764922867,14.146528589791068,IMD,461,5,smooth,0.2
920,14.832514648439883,14.051390473308084,IMD,461,5,smooth,0.4
921,10.327868831012106,9.546744655880307,IMD,461,5,smooth,0.6
922,14.986122886681098,14.2049987115493,IMD,461,5,smooth,0.8
923,7.967533772087371,7.186409596955572,IMD,461,5,smooth,0.0
