,AIC,BIC,Learning,Sampling,id,horizons,environment
777,39.989986304553305,38.81830004185561,OL,Entropy,17,5,smooth
778,33.36072337086364,32.18903710816594,OL,Entropy,19,5,rough
779,68.7561814450938,69.66393672407595,OL,Entropy,1,10,rough
780,60.44708177029907,61.35483704928121,OL,Entropy,20,10,smooth
781,36.892131597893936,35.72044533519623,OL,Entropy,21,5,smooth
782,52.29069334965844,53.19844862864058,OL,Entropy,24,10,smooth
783,37.36192300884857,36.19023674615087,OL,Entropy,25,5,smooth
784,39.82483561145549,38.65314934875779,OL,Entropy,27,5,smooth
785,43.94709278848119,44.85484806746333,OL,Entropy,28,10,smooth
786,38.94461913811138,37.77293287541368,OL,Entropy,29,5,smooth
787,62.32774888896746,63.2355041679496,OL,Entropy,2,10,smooth
788,65.4250083134967,66.33276359247884,OL,Entropy,30,10,smooth
789,39.52698910030708,38.35530283760938,OL,Entropy,31,5,smooth
790,35.24042777743142,34.06874151473372,OL,Entropy,32,5,rough
791,38.94461913811138,37.77293287541368,OL,Entropy,33,5,smooth
792,38.94461913811138,37.77293287541368,OL,Entropy,34,5,smooth
793,34.815432659846266,33.64374639714857,OL,Entropy,35,5,smooth
794,38.94461913811138,37.77293287541368,OL,Entropy,36,5,rough
795,69.83430955993703,70.74206483891916,OL,Entropy,37,10,smooth
796,38.94461913811138,37.77293287541368,OL,Entropy,38,5,smooth
797,38.94461913811138,37.77293287541368,OL,Entropy,39,5,rough
798,72.49985569405428,73.40761097303641,OL,Entropy,3,10,rough
799,36.2596839354446,35.0879976727469,OL,Entropy,40,5,smooth
800,40.01209320696077,38.84040694426307,OL,Entropy,41,5,rough
801,56.95042649966072,57.85818177864286,OL,Entropy,42,10,rough
802,70.28963842961593,71.19739370859807,OL,Entropy,43,10,smooth
803,36.892131598005996,35.7204453353083,OL,Entropy,44,5,rough
804,60.33622596096982,61.24398123995196,OL,Entropy,45,10,smooth
805,70.00512550419819,70.91288078318033,OL,Entropy,46,10,rough
806,69.83430955993703,70.74206483891916,OL,Entropy,47,10,smooth
807,63.54962072940029,64.45737600838243,OL,Entropy,48,10,rough
808,54.29103571193495,55.19879099091709,OL,Entropy,49,10,smooth
809,69.92023190375376,70.8279871827359,OL,Entropy,4,10,smooth
810,71.74757305640256,72.6553283353847,OL,Entropy,50,10,rough
811,39.17092634899687,37.999240086299174,OL,Entropy,51,5,smooth
812,66.93114307526713,67.83889835424928,OL,Entropy,52,10,rough
813,38.94461913811138,37.77293287541368,OL,Entropy,53,5,rough
814,52.618356882497714,53.52611216147985,OL,Entropy,54,10,rough
815,37.36192301186756,36.19023674916986,OL,Entropy,55,5,rough
816,38.94461913811138,37.77293287541368,OL,Entropy,56,5,rough
817,74.02423626036517,74.93199153934731,OL,Entropy,57,10,rough
818,71.13555321189084,72.04330849087297,OL,Entropy,58,10,rough
819,35.766917132643044,34.59523086994535,OL,Entropy,59,5,rough
820,38.94461913811138,37.77293287541368,OL,Entropy,5,5,smooth
821,33.34875698589635,32.17707072319865,OL,Entropy,60,5,rough
822,35.240427778194004,34.068741515496306,OL,Entropy,63,5,rough
823,35.240427777859466,34.06874151516177,OL,Entropy,64,5,rough
824,33.64903173155648,32.47734546885878,OL,Entropy,65,5,rough
825,38.73830718432666,37.56662092162896,OL,Entropy,67,5,rough
826,38.94461913811138,37.77293287541368,OL,Entropy,68,5,rough
827,62.626655917106696,63.53441119608883,OL,Entropy,6,10,smooth
828,39.284347912940724,38.11266165024303,OL,Entropy,70,5,rough
829,33.60160401864478,32.42991775594708,OL,Entropy,72,5,rough
830,28.86465983326702,27.692973570569322,OL,Entropy,73,5,rough
831,37.361923011141386,36.19023674844368,OL,Entropy,74,5,rough
832,68.28430168160463,69.19205696058677,OL,Entropy,75,10,smooth
833,68.62212091435708,69.52987619333922,OL,Entropy,76,10,smooth
834,69.83430955993703,70.74206483891916,OL,Entropy,77,10,smooth
835,74.02441255945072,74.93216783843286,OL,Entropy,78,10,smooth
836,69.83430955993703,70.74206483891916,OL,Entropy,79,10,smooth
837,69.03335715262065,69.94111243160279,OL,Entropy,7,10,smooth
838,73.6834134995447,74.59116877852684,OL,Entropy,80,10,smooth
839,67.27899321311395,68.1867484920961,OL,Entropy,81,10,smooth
840,55.34909810235854,56.256853381340676,OL,Entropy,82,10,smooth
841,73.64889110136754,74.55664638034968,OL,Entropy,83,10,smooth
842,72.15425945856623,73.06201473754837,OL,Entropy,84,10,smooth
843,73.48020068256741,74.38795596154955,OL,Entropy,85,10,smooth
844,72.41236988519971,73.32012516418185,OL,Entropy,86,10,smooth
845,74.02463869370872,74.93239397269086,OL,Entropy,87,10,smooth
846,67.80835400988965,68.71610928887179,OL,Entropy,88,10,smooth
847,73.57284976074183,74.48060503972397,OL,Entropy,89,10,smooth
848,69.83430955993703,70.74206483891916,OL,Entropy,8,10,smooth
849,59.116340618716066,60.0240958976982,OL,Entropy,9,10,smooth
850,38.94461913811138,37.77293287541368,OL,Explore,0,5,smooth
851,74.39622949748622,75.30398477646835,OL,Explore,10,10,rough
852,38.94461913811138,37.77293287541368,OL,Explore,11,5,smooth
853,74.30369569989807,75.21145097888021,OL,Explore,13,10,smooth
854,74.12949820925141,75.03725348823355,OL,Explore,14,10,smooth
855,74.21605086104728,75.12380614002942,OL,Explore,15,10,rough
856,38.94461913811138,37.77293287541368,OL,Explore,16,5,rough
857,40.08382502003973,38.912138757342035,OL,Explore,17,5,smooth
858,40.08382502003971,38.912138757342014,OL,Explore,19,5,rough
859,74.12411444598685,75.03186972496898,OL,Explore,1,10,rough
860,74.2640217131466,75.17177699212874,OL,Explore,20,10,smooth
861,40.03603064836457,38.864344385666875,OL,Explore,21,5,smooth
862,74.47151549691269,75.37927077589482,OL,Explore,24,10,smooth
863,40.03603064836457,38.864344385666875,OL,Explore,25,5,smooth
864,40.03603064836458,38.86434438566688,OL,Explore,27,5,smooth
865,74.64758395079188,75.55533922977402,OL,Explore,28,10,smooth
866,38.94461913811138,37.77293287541368,OL,Explore,29,5,smooth
867,74.26402171314659,75.17177699212873,OL,Explore,2,10,smooth
868,74.22058327067326,75.1283385496554,OL,Explore,30,10,smooth
869,40.03603064836457,38.864344385666875,OL,Explore,31,5,smooth
870,40.03603064836457,38.864344385666875,OL,Explore,32,5,rough
871,38.94461913811138,37.77293287541368,OL,Explore,33,5,smooth
872,38.94461913811138,37.77293287541368,OL,Explore,34,5,smooth
873,40.08382502003971,38.912138757342014,OL,Explore,35,5,smooth
874,38.94461913811138,37.77293287541368,OL,Explore,36,5,rough
875,69.83430955993703,70.74206483891916,OL,Explore,37,10,smooth
876,38.94461913811138,37.77293287541368,OL,Explore,38,5,smooth
877,38.94461913811138,37.77293287541368,OL,Explore,39,5,rough
878,74.07667073660157,74.98442601558371,OL,Explore,3,10,rough
879,40.08382502003974,38.91213875734204,OL,Explore,40,5,smooth
880,40.08382502003971,38.912138757342014,OL,Explore,41,5,rough
881,74.37782736947942,75.28558264846156,OL,Explore,42,10,rough
882,74.22178476608563,75.12954004506777,OL,Explore,43,10,smooth
883,40.03603064836457,38.864344385666875,OL,Explore,44,5,rough
884,74.2156995367705,75.12345481575264,OL,Explore,45,10,smooth
885,74.12897103795002,75.03672631693216,OL,Explore,46,10,rough
886,69.83430955993703,70.74206483891916,OL,Explore,47,10,smooth
887,74.22058327067326,75.1283385496554,OL,Explore,48,10,rough
888,74.47901845996473,75.38677373894687,OL,Explore,49,10,smooth
889,74.08082440269676,74.9885796816789,OL,Explore,4,10,smooth
890,74.08082440269676,74.9885796816789,OL,Explore,50,10,rough
891,40.03603064836457,38.864344385666875,OL,Explore,51,5,smooth
892,74.17226108124005,75.08001636022219,OL,Explore,52,10,rough
893,38.94461913811138,37.77293287541368,OL,Explore,53,5,rough
894,74.47901845996475,75.38677373894689,OL,Explore,54,10,rough
895,40.03603064836457,38.864344385666875,OL,Explore,55,5,rough
896,38.94461913811138,37.77293287541368,OL,Explore,56,5,rough
897,74.08135199033096,74.9891072693131,OL,Explore,57,10,rough
898,74.0333806933115,74.94113597229364,OL,Explore,58,10,rough
899,40.08382502003971,38.912138757342014,OL,Explore,59,5,rough
900,38.94461913811138,37.77293287541368,OL,Explore,5,5,smooth
901,40.08382502003972,38.91213875734202,OL,Explore,60,5,rough
902,40.03603064836457,38.864344385666875,OL,Explore,63,5,rough
903,40.03603064836457,38.864344385666875,OL,Explore,64,5,rough
904,40.08382502003973,38.912138757342035,OL,Explore,65,5,rough
905,40.03603064836457,38.864344385666875,OL,Explore,67,5,rough
906,38.94461913811138,37.77293287541368,OL,Explore,68,5,rough
907,74.1241144459868,75.03186972496894,OL,Explore,6,10,smooth
908,40.03603064836458,38.86434438566688,OL,Explore,70,5,rough
909,40.08382502003972,38.91213875734202,OL,Explore,72,5,rough
910,40.127115063329754,38.955428800632056,OL,Explore,73,5,rough
911,40.03603064836457,38.864344385666875,OL,Explore,74,5,rough
912,74.31251928993217,75.2202745689143,OL,Explore,75,10,smooth
913,73.4577270963467,74.36548237532884,OL,Explore,76,10,smooth
914,69.83430955993703,70.74206483891916,OL,Explore,77,10,smooth
915,74.08082440269676,74.9885796816789,OL,Explore,78,10,smooth
916,69.83430955993703,70.74206483891916,OL,Explore,79,10,smooth
917,74.08187837596456,74.9896336549467,OL,Explore,7,10,smooth
918,74.12897103795001,75.03672631693215,OL,Explore,80,10,smooth
919,74.03285347564173,74.94060875462387,OL,Explore,81,10,smooth
920,74.34713413136134,75.25488941034348,OL,Explore,82,10,smooth
921,74.03285347564173,74.94060875462387,OL,Explore,83,10,smooth
922,74.03285347564173,74.94060875462387,OL,Explore,84,10,smooth
923,73.4577270963467,74.36548237532884,OL,Explore,85,10,smooth
924,73.53989954161655,74.44765482059869,OL,Explore,86,10,smooth
925,74.12897103795002,75.03672631693216,OL,Explore,87,10,smooth
926,74.12411444598683,75.03186972496897,OL,Explore,88,10,smooth
927,73.57390883256168,74.48166411154382,OL,Explore,89,10,smooth
928,69.83430955993703,70.74206483891916,OL,Explore,8,10,smooth
929,74.1241144459868,75.03186972496894,OL,Explore,9,10,smooth
930,38.94461913811138,37.77293287541368,OL,Exploit,0,5,smooth
931,72.90225659670016,73.81001187568229,OL,Exploit,10,10,rough
932,39.950089653429494,38.778403390731796,OL,Exploit,11,5,smooth
933,60.28759017404364,61.19534545302578,OL,Exploit,13,10,smooth
934,71.89827003034812,72.80602530933025,OL,Exploit,14,10,smooth
935,61.28123559382871,62.18899087281085,OL,Exploit,15,10,rough
936,40.012098655778445,38.84041239308075,OL,Exploit,16,5,rough
937,39.9899863045533,38.8183000418556,OL,Exploit,17,5,smooth
938,33.59245539077469,32.420769128076984,OL,Exploit,19,5,rough
939,68.75618144507823,69.66393672406038,OL,Exploit,1,10,rough
940,60.44708177029903,61.354837049281166,OL,Exploit,20,10,smooth
941,37.117047371033664,35.94536110833596,OL,Exploit,21,5,smooth
942,52.42639832599533,53.334153604977466,OL,Exploit,24,10,smooth
943,37.36192794008639,36.19024167738869,OL,Exploit,25,5,smooth
944,39.82483561145699,38.65314934875929,OL,Exploit,27,5,smooth
945,43.94709278172254,44.854848060704676,OL,Exploit,28,10,smooth
946,39.25146039479383,38.079774132096134,OL,Exploit,29,5,smooth
947,62.332079762479836,63.23983504146197,OL,Exploit,2,10,smooth
948,65.79114250971972,66.69889778870186,OL,Exploit,30,10,smooth
949,39.52698910030704,38.355302837609344,OL,Exploit,31,5,smooth
950,35.2974310064989,34.1257447438012,OL,Exploit,32,5,rough
951,40.013447171841,38.841760909143304,OL,Exploit,33,5,smooth
952,39.06294476546644,37.89125850276874,OL,Exploit,34,5,smooth
953,34.815432659846266,33.64374639714857,OL,Exploit,35,5,smooth
954,40.01363467552962,38.841948412831925,OL,Exploit,36,5,rough
955,72.14041590121879,73.04817118020092,OL,Exploit,37,10,smooth
956,39.58184097204509,38.410154709347395,OL,Exploit,38,5,smooth
957,40.01141426663442,38.83972800393672,OL,Exploit,39,5,rough
958,72.49985569401406,73.4076109729962,OL,Exploit,3,10,rough
959,36.259683935444585,35.08799767274689,OL,Exploit,40,5,smooth
960,40.01209320696073,38.84040694426303,OL,Exploit,41,5,rough
961,59.211425194539316,60.11918047352145,OL,Exploit,42,10,rough
962,70.28963842943234,71.19739370841448,OL,Exploit,43,10,smooth
963,38.11430651072992,36.94262024803222,OL,Exploit,44,5,rough
964,61.801930071152384,62.70968535013452,OL,Exploit,45,10,smooth
965,70.00512550419813,70.91288078318027,OL,Exploit,46,10,rough
966,71.62896894474642,72.53672422372856,OL,Exploit,47,10,smooth
967,64.51523039020408,65.42298566918622,OL,Exploit,48,10,rough
968,54.31915280704281,55.22690808602495,OL,Exploit,49,10,smooth
969,70.22474506523332,71.13250034421546,OL,Exploit,4,10,smooth
970,71.7788368536169,72.68659213259903,OL,Exploit,50,10,rough
971,39.25611176013717,38.084425497439476,OL,Exploit,51,5,smooth
972,67.14659406257327,68.05434934155541,OL,Exploit,52,10,rough
973,39.90531469820209,38.73362843550439,OL,Exploit,53,5,rough
974,52.618356879250506,53.52611215823264,OL,Exploit,54,10,rough
975,38.62080726150127,37.44912099880357,OL,Exploit,55,5,rough
976,38.94461913811138,37.77293287541368,OL,Exploit,56,5,rough
977,74.02423626036502,74.93199153934715,OL,Exploit,57,10,rough
978,71.13555321188679,72.04330849086892,OL,Exploit,58,10,rough
979,35.76692439650408,34.595238133806376,OL,Exploit,59,5,rough
980,40.01380414423789,38.84211788154019,OL,Exploit,5,5,smooth
981,33.88078940971707,32.70910314701937,OL,Exploit,60,5,rough
982,35.79730536832162,34.62561910562392,OL,Exploit,63,5,rough
983,36.13954982289326,34.96786356019556,OL,Exploit,64,5,rough
984,34.146170463826564,32.97448420112887,OL,Exploit,65,5,rough
985,38.79298102875708,37.621294766059385,OL,Exploit,67,5,rough
986,40.01271645678022,38.84103019408252,OL,Exploit,68,5,rough
987,66.75968268783939,67.66743796682152,OL,Exploit,6,10,smooth
988,39.284347912939275,38.11266165024158,OL,Exploit,70,5,rough
989,33.605465871434255,32.43377960873656,OL,Exploit,72,5,rough
990,30.312763942836217,29.141077680138515,OL,Exploit,73,5,rough
991,38.03181161072533,36.86012534802763,OL,Exploit,74,5,rough
992,68.2843016812707,69.19205696025284,OL,Exploit,75,10,smooth
993,71.51355736302219,72.42131264200432,OL,Exploit,76,10,smooth
994,69.83430955993703,70.74206483891916,OL,Exploit,77,10,smooth
995,74.02441255945054,74.93216783843268,OL,Exploit,78,10,smooth
996,73.67169367052114,74.57944894950327,OL,Exploit,79,10,smooth
997,69.11089507405276,70.0186503530349,OL,Exploit,7,10,smooth
998,73.68341349954466,74.5911687785268,OL,Exploit,80,10,smooth
999,67.52964896252169,68.43740424150384,OL,Exploit,81,10,smooth
1000,55.34909810235848,56.25685338134062,OL,Exploit,82,10,smooth
1001,73.64889110136754,74.55664638034968,OL,Exploit,83,10,smooth
1002,72.39660346466825,73.30435874365038,OL,Exploit,84,10,smooth
1003,74.02636831577058,74.93412359475272,OL,Exploit,85,10,smooth
1004,72.50986673537545,73.41762201435759,OL,Exploit,86,10,smooth
1005,74.02463869370858,74.93239397269072,OL,Exploit,87,10,smooth
1006,67.8140627298437,68.72181800882584,OL,Exploit,88,10,smooth
1007,73.82234278497054,74.73009806395268,OL,Exploit,89,10,smooth
1008,74.02857463068091,74.93632990966304,OL,Exploit,8,10,smooth
1009,61.13753078136103,62.045286060343166,OL,Exploit,9,10,smooth
1010,36.94461913811138,36.16349496297958,OL,EXI,0,5,smooth
1011,72.17097048035507,72.77614066634315,OL,EXI,10,10,rough
1012,36.94461913811138,36.16349496297958,OL,EXI,11,5,smooth
1013,72.12629705112259,72.73146723711068,OL,EXI,13,10,smooth
1014,72.06333473794935,72.66850492393743,OL,EXI,14,10,smooth
1015,72.09382631709428,72.69899650308237,OL,EXI,15,10,rough
1016,36.94461913811138,36.16349496297958,OL,EXI,16,5,rough
1017,38.04043641122104,37.25931223608924,OL,EXI,17,5,smooth
1018,38.03866866087438,37.25754448574258,OL,EXI,19,5,rough
1019,72.06082358848836,72.66599377447645,OL,EXI,1,10,rough
1020,72.10728956381277,72.71245974980086,OL,EXI,20,10,smooth
1021,38.02104880762542,37.23992463249362,OL,EXI,21,5,smooth
1022,72.19585379859411,72.8010239845822,OL,EXI,24,10,smooth
1023,38.021432428871066,37.240308253739265,OL,EXI,25,5,smooth
1024,38.021344892722055,37.240220717590255,OL,EXI,27,5,smooth
1025,72.26800756768587,72.87317775367396,OL,EXI,28,10,smooth
1026,36.94461913811138,36.16349496297958,OL,EXI,29,5,smooth
1027,72.10910847313718,72.71427865912527,OL,EXI,2,10,smooth
1028,72.09322845739625,72.69839864338434,OL,EXI,30,10,smooth
1029,38.02064513753374,37.23952096240194,OL,EXI,31,5,smooth
1030,38.020450242812544,37.23932606768074,OL,EXI,32,5,rough
1031,36.94461913811138,36.16349496297958,OL,EXI,33,5,smooth
1032,36.94461913811138,36.16349496297958,OL,EXI,34,5,smooth
1033,38.0371911538004,37.2560669786686,OL,EXI,35,5,smooth
1034,36.94461913811138,36.16349496297958,OL,EXI,36,5,rough
1035,67.83430955993703,68.43947974592511,OL,EXI,37,10,smooth
1036,36.94461913811138,36.16349496297958,OL,EXI,38,5,smooth
1037,36.94461913811138,36.16349496297958,OL,EXI,39,5,rough
1038,72.04214581730562,72.64731600329371,OL,EXI,3,10,rough
1039,38.0394712132572,37.2583470381254,OL,EXI,40,5,smooth
1040,38.04063411871227,37.25950994358047,OL,EXI,41,5,rough
1041,72.1592314286226,72.76440161461069,OL,EXI,42,10,rough
1042,72.10111918427975,72.70628937026784,OL,EXI,43,10,smooth
1043,38.02025906532808,37.239134890196276,OL,EXI,44,5,rough
1044,72.08901738319832,72.69418756918641,OL,EXI,45,10,smooth
1045,72.06339393059993,72.66856411658802,OL,EXI,46,10,rough
1046,67.83430955993703,68.43947974592511,OL,EXI,47,10,smooth
1047,72.09224437284352,72.69741455883161,OL,EXI,48,10,rough
1048,72.18398706396904,72.78915724995713,OL,EXI,49,10,smooth
1049,72.04438510605073,72.64955529203881,OL,EXI,4,10,smooth
1050,72.04493105648375,72.65010124247183,OL,EXI,50,10,rough
1051,38.02048615861067,37.23936198347887,OL,EXI,51,5,smooth
1052,72.07644376345813,72.68161394944622,OL,EXI,52,10,rough
1053,36.94461913811138,36.16349496297958,OL,EXI,53,5,rough
1054,72.18536381668308,72.79053400267117,OL,EXI,54,10,rough
1055,38.020163460002436,37.239039284870636,OL,EXI,55,5,rough
1056,36.94461913811138,36.16349496297958,OL,EXI,56,5,rough
1057,72.04678061354127,72.65195079952936,OL,EXI,57,10,rough
1058,72.02539613759025,72.63056632357834,OL,EXI,58,10,rough
1059,38.03883788756739,37.25771371243559,OL,EXI,59,5,rough
1060,36.94461913811138,36.16349496297958,OL,EXI,5,5,smooth
1061,38.037018490543836,37.255894315412036,OL,EXI,60,5,rough
1062,38.018846950885155,37.237722775753355,OL,EXI,63,5,rough
1063,38.02110365905162,37.23997948391982,OL,EXI,64,5,rough
1064,38.03702367831023,37.255899503178426,OL,EXI,65,5,rough
1065,38.02059981137235,37.23947563624055,OL,EXI,67,5,rough
1066,36.94461913811138,36.16349496297958,OL,EXI,68,5,rough
1067,72.05812674770077,72.66329693368886,OL,EXI,6,10,smooth
1068,38.02116119794293,37.24003702281113,OL,EXI,70,5,rough
1069,38.03771329118077,37.25658911604897,OL,EXI,72,5,rough
1070,38.052058808973705,37.270934633841904,OL,EXI,73,5,rough
1071,38.02100241793755,37.23987824280575,OL,EXI,74,5,rough
1072,72.13362517818295,72.73879536417104,OL,EXI,75,10,smooth
1073,71.23131628982708,71.83648647581516,OL,EXI,76,10,smooth
1074,67.83430955993703,68.43947974592511,OL,EXI,77,10,smooth
1075,72.04666857721419,72.65183876320228,OL,EXI,78,10,smooth
1076,67.83430955993703,68.43947974592511,OL,EXI,79,10,smooth
1077,72.04429748136774,72.64946766735582,OL,EXI,7,10,smooth
1078,72.06499641066061,72.6701665966487,OL,EXI,80,10,smooth
1079,72.0226889951018,72.62785918108989,OL,EXI,81,10,smooth
1080,72.13903476791523,72.74420495390332,OL,EXI,82,10,smooth
1081,72.02629841806387,72.63146860405196,OL,EXI,83,10,smooth
1082,72.02424922036049,72.62941940634857,OL,EXI,84,10,smooth
1083,71.40124083313346,72.00641101912154,OL,EXI,85,10,smooth
1084,71.48214070894115,72.08731089492923,OL,EXI,86,10,smooth
1085,72.06596504227392,72.671135228262,OL,EXI,87,10,smooth
1086,72.05739906256164,72.66256924854973,OL,EXI,88,10,smooth
1087,71.58122783134765,72.18639801733573,OL,EXI,89,10,smooth
1088,67.83430955993703,68.43947974592511,OL,EXI,8,10,smooth
1089,72.0554622373857,72.66063242337378,OL,EXI,9,10,smooth
1090,36.94461913811138,36.16349496297958,OL,POI,0,5,smooth
1091,71.37044150374322,71.97561168973131,OL,POI,10,10,rough
1092,37.27583333663282,36.49470916150102,OL,POI,11,5,smooth
1093,60.034691432961054,60.63986161894915,OL,POI,13,10,smooth
1094,71.17061521264635,71.77578539863444,OL,POI,14,10,smooth
1095,63.787296269426804,64.39246645541489,OL,POI,15,10,rough
1096,37.37218872497192,36.59106454984012,OL,POI,16,5,rough
1097,38.008896269920385,37.227772094788584,OL,POI,17,5,smooth
1098,33.22923236811803,32.44810819298623,OL,POI,19,5,rough
1099,66.8921724363099,67.49734262229799,OL,POI,1,10,rough
1100,62.661599187844146,63.26676937383224,OL,POI,20,10,smooth
1101,34.892131597893524,34.11100742276173,OL,POI,21,5,smooth
1102,50.614918778654506,51.2200889646426,OL,POI,24,10,smooth
1103,35.361923006917145,34.580798831785344,OL,POI,25,5,smooth
1104,37.82638294192158,37.04525876678978,OL,POI,27,5,smooth
1105,46.347293554543725,46.95246374053182,OL,POI,28,10,smooth
1106,37.03274292826264,36.25161875313084,OL,POI,29,5,smooth
1107,62.701125407436706,63.3062955934248,OL,POI,2,10,smooth
1108,66.22756651826228,66.83273670425038,OL,POI,30,10,smooth
1109,37.55098182082831,36.76985764569651,OL,POI,31,5,smooth
1110,33.24042777742302,32.45930360229122,OL,POI,32,5,rough
1111,37.42647622511863,36.645352049986826,OL,POI,33,5,smooth
1112,37.024171657299846,36.243047482168045,OL,POI,34,5,smooth
1113,34.93331891721741,34.15219474208561,OL,POI,35,5,smooth
1114,37.427379782677626,36.646255607545825,OL,POI,36,5,rough
1115,67.83430986218772,68.43948004817581,OL,POI,37,10,smooth
1116,37.127036625814554,36.345912450682754,OL,POI,38,5,smooth
1117,37.2653372555378,36.484213080406,OL,POI,39,5,rough
1118,70.46641537227711,71.0715855582652,OL,POI,3,10,rough
1119,35.73472819712889,34.95360402199709,OL,POI,40,5,smooth
1120,38.01198820979375,37.23086403466195,OL,POI,41,5,rough
1121,55.5878093314445,56.19297951743259,OL,POI,42,10,rough
1122,68.77806712691364,69.38323731290173,OL,POI,43,10,smooth
1123,34.892131597893524,34.11100742276173,OL,POI,44,5,rough
1124,62.07126302892172,62.676433214909814,OL,POI,45,10,smooth
1125,70.76203149584087,71.36720168182896,OL,POI,46,10,rough
1126,68.69222366110374,69.29739384709183,OL,POI,47,10,smooth
1127,65.08422170062335,65.68939188661143,OL,POI,48,10,rough
1128,55.79736599794264,56.402536183930735,OL,POI,49,10,smooth
1129,69.6625889239865,70.26775910997459,OL,POI,4,10,smooth
1130,70.77855362389496,71.38372380988305,OL,POI,50,10,rough
1131,37.24860873617871,36.46748456104691,OL,POI,51,5,smooth
1132,65.2083702495101,65.81354043549818,OL,POI,52,10,rough
1133,36.94811586541835,36.16699169028655,OL,POI,53,5,rough
1134,52.4664345521167,53.071604738104796,OL,POI,54,10,rough
1135,35.361923006917586,34.580798831785785,OL,POI,55,5,rough
1136,36.94461913811138,36.16349496297958,OL,POI,56,5,rough
1137,71.75875354656812,72.3639237325562,OL,POI,57,10,rough
1138,69.23993964363251,69.8451098296206,OL,POI,58,10,rough
1139,34.08047594709983,33.29935177196803,OL,POI,59,5,rough
1140,37.436758663551686,36.655634488419885,OL,POI,5,5,smooth
1141,33.325109791752254,32.54398561662045,OL,POI,60,5,rough
1142,33.4270326321227,32.64590845699091,OL,POI,63,5,rough
1143,33.86846676411108,33.08734258897928,OL,POI,64,5,rough
1144,34.47968602880049,33.698561853668686,OL,POI,65,5,rough
1145,36.78220749481123,36.00108331967943,OL,POI,67,5,rough
1146,37.43944180180373,36.65831762667193,OL,POI,68,5,rough
1147,65.2255963566306,65.8307665426187,OL,POI,6,10,smooth
1148,37.356277925938414,36.575153750806614,OL,POI,70,5,rough
1149,32.32899987225828,31.54787569712648,OL,POI,72,5,rough
1150,28.172393480743864,27.391269305612063,OL,POI,73,5,rough
1151,35.36192300691715,34.58079883178535,OL,POI,74,5,rough
1152,67.33891777951453,67.94408796550263,OL,POI,75,10,smooth
1153,67.06023909331805,67.66540927930615,OL,POI,76,10,smooth
1154,67.83430955993703,68.43947974592511,OL,POI,77,10,smooth
1155,71.55081505505174,72.15598524103983,OL,POI,78,10,smooth
1156,68.5231822110232,69.12835239701128,OL,POI,79,10,smooth
1157,70.2099308780513,70.81510106403938,OL,POI,7,10,smooth
1158,71.82571944694075,72.43088963292884,OL,POI,80,10,smooth
1159,67.67868194577693,68.28385213176502,OL,POI,81,10,smooth
1160,58.08900356894484,58.69417375493293,OL,POI,82,10,smooth
1161,71.65937851286728,72.26454869885536,OL,POI,83,10,smooth
1162,70.63747209893593,71.24264228492402,OL,POI,84,10,smooth
1163,71.72769920036188,72.33286938634997,OL,POI,85,10,smooth
1164,68.64551000573705,69.25068019172514,OL,POI,86,10,smooth
1165,72.02400392239925,72.62917410838733,OL,POI,87,10,smooth
1166,66.0593369359341,66.66450712192218,OL,POI,88,10,smooth
1167,70.31538145969593,70.92055164568401,OL,POI,89,10,smooth
1168,69.01621414301957,69.62138432900765,OL,POI,8,10,smooth
1169,60.56594560285016,61.17111578883825,OL,POI,9,10,smooth
