Unnamed: 0,trials,x,z,horizons,environment,id
2,2,22,0.4137768603504695,10,rough,131
3,3,21,0.7688118669245889,10,rough,131
4,4,21,0.7688118669245889,10,rough,131
5,5,20,0.8343249292753155,10,rough,131
6,6,21,0.7688118669245889,10,rough,131
7,7,20,0.8343249292753155,10,rough,131
8,8,19,0.2641781492757081,10,rough,131
9,9,18,0.325165264267712,10,rough,131
10,10,18,0.325165264267712,10,rough,131
0,0,17,0.5983815530760106,10,rough,132
1,1,17,0.5983815530760106,10,rough,132
2,2,16,0.0695223176096735,10,rough,132
3,3,15,0.0931903512872913,10,rough,132
4,4,15,0.0931903512872913,10,rough,132
5,5,16,0.0695223176096735,10,rough,132
6,6,16,0.0695223176096735,10,rough,132
7,7,17,0.5983815530760106,10,rough,132
8,8,17,0.5983815530760106,10,rough,132
9,9,17,0.5983815530760106,10,rough,132
10,10,17,0.5983815530760106,10,rough,132
0,0,24,0.1250872307634491,10,rough,133
1,1,23,0.2563634570668338,10,rough,133
2,2,23,0.2563634570668338,10,rough,133
3,3,23,0.2563634570668338,10,rough,133
4,4,23,0.2563634570668338,10,rough,133
5,5,23,0.2563634570668338,10,rough,133
6,6,22,0.6884233521894627,10,rough,133
7,7,22,0.6884233521894627,10,rough,133
8,8,21,0.6302775513280877,10,rough,133
9,9,20,0.4954097958895342,10,rough,133
10,10,20,0.4954097958895342,10,rough,133
0,0,10,0.3868276297861786,10,rough,134
1,1,10,0.3868276297861786,10,rough,134
2,2,10,0.3868276297861786,10,rough,134
3,3,11,0.4073829907556924,10,rough,134
4,4,12,0.4389251374159741,10,rough,134
5,5,12,0.4389251374159741,10,rough,134
6,6,12,0.4389251374159741,10,rough,134
7,7,11,0.4073829907556924,10,rough,134
8,8,12,0.4389251374159741,10,rough,134
9,9,13,0.6510829912939476,10,rough,134
10,10,14,0.5478272881798594,10,rough,134
0,0,24,0.8357617464975418,10,rough,135
1,1,25,0.5559766345807567,10,rough,135
2,2,24,0.8357617464975418,10,rough,135
3,3,25,0.5559766345807567,10,rough,135
4,4,25,0.5559766345807567,10,rough,135
5,5,26,0.537200813302194,10,rough,135
6,6,25,0.5559766345807567,10,rough,135
7,7,26,0.537200813302194,10,rough,135
8,8,27,0.5707413049946616,10,rough,135
9,9,26,0.537200813302194,10,rough,135
10,10,26,0.537200813302194,10,rough,135
0,0,1,0.1240941286314462,10,rough,136
1,1,0,0.0774116585311143,10,rough,136
2,2,0,0.0774116585311143,10,rough,136
3,3,1,0.1240941286314462,10,rough,136
4,4,1,0.1240941286314462,10,rough,136
5,5,1,0.1240941286314462,10,rough,136
6,6,2,0.1042706650637551,10,rough,136
7,7,1,0.1240941286314462,10,rough,136
8,8,0,0.0774116585311143,10,rough,136
9,9,0,0.0774116585311143,10,rough,136
10,10,1,0.1240941286314462,10,rough,136
0,0,25,0.9479635990072997,10,rough,137
1,1,25,0.9479635990072997,10,rough,137
2,2,26,0.513588877196416,10,rough,137
3,3,25,0.9479635990072997,10,rough,137
4,4,24,0.5659307084678943,10,rough,137
5,5,23,0.146607118917616,10,rough,137
6,6,23,0.146607118917616,10,rough,137
7,7,22,0.1918006771076063,10,rough,137
8,8,21,0.1872925157919898,10,rough,137
9,9,20,0.2952536112595885,10,rough,137
10,10,19,0.7995467053596134,10,rough,137
0,0,25,0.5391296525601827,10,rough,138
1,1,25,0.5391296525601827,10,rough,138
2,2,25,0.5391296525601827,10,rough,138
3,3,26,0.3605984490454925,10,rough,138
4,4,25,0.5391296525601827,10,rough,138
5,5,26,0.3605984490454925,10,rough,138
6,6,25,0.5391296525601827,10,rough,138
7,7,25,0.5391296525601827,10,rough,138
8,8,26,0.3605984490454925,10,rough,138
9,9,25,0.5391296525601827,10,rough,138
10,10,26,0.3605984490454925,10,rough,138
0,0,27,0.293347055914774,10,rough,139
1,1,27,0.293347055914774,10,rough,139
2,2,28,0.3831773531102703,10,rough,139
3,3,29,0.3024807842952647,10,rough,139
4,4,29,0.3024807842952647,10,rough,139
5,5,28,0.3831773531102703,10,rough,139
6,6,28,0.3831773531102703,10,rough,139
7,7,29,0.3024807842952647,10,rough,139
8,8,28,0.3831773531102703,10,rough,139
9,9,27,0.293347055914774,10,rough,139
10,10,28,0.3831773531102703,10,rough,139
0,0,13,0.06936955942016,5,rough,13
1,1,12,0.4460235164029772,5,rough,13
2,2,13,0.06936955942016,5,rough,13
3,3,14,0.0,5,rough,13
4,4,15,0.4131760680429818,5,rough,13
5,5,16,0.6700912018301747,5,rough,13
0,0,17,1.0,10,rough,140
1,1,17,1.0,10,rough,140
2,2,18,0.7740243607870062,10,rough,140
3,3,19,0.6477820583062025,10,rough,140
4,4,18,0.7740243607870062,10,rough,140
5,5,18,0.7740243607870062,10,rough,140
6,6,19,0.6477820583062025,10,rough,140
7,7,20,0.7702227746304062,10,rough,140
8,8,21,0.3768196209714337,10,rough,140
9,9,21,0.3768196209714337,10,rough,140
10,10,22,0.3789632337383859,10,rough,140
0,0,3,0.5519019813530882,10,rough,141
1,1,4,0.4812666025381943,10,rough,141
2,2,3,0.5519019813530882,10,rough,141
3,3,3,0.5519019813530882,10,rough,141
4,4,4,0.4812666025381943,10,rough,141
5,5,3,0.5519019813530882,10,rough,141
6,6,3,0.5519019813530882,10,rough,141
7,7,3,0.5519019813530882,10,rough,141
8,8,3,0.5519019813530882,10,rough,141
9,9,3,0.5519019813530882,10,rough,141
10,10,4,0.4812666025381943,10,rough,141
0,0,5,0.2197532723804139,10,rough,142
1,1,6,0.2447799741630546,10,rough,142
2,2,7,0.4805471786713587,10,rough,142
3,3,6,0.2447799741630546,10,rough,142
4,4,7,0.4805471786713587,10,rough,142
5,5,6,0.2447799741630546,10,rough,142
6,6,7,0.4805471786713587,10,rough,142
7,7,8,0.587204863692109,10,rough,142
8,8,9,0.6552032682444526,10,rough,142
9,9,8,0.587204863692109,10,rough,142
10,10,7,0.4805471786713587,10,rough,142
0,0,6,0.5053684940518911,10,rough,143
1,1,5,0.2716347551846297,10,rough,143
2,2,4,0.0,10,rough,143
3,3,5,0.2716347551846297,10,rough,143
4,4,6,0.5053684940518911,10,rough,143
5,5,6,0.5053684940518911,10,rough,143
6,6,6,0.5053684940518911,10,rough,143
7,7,6,0.5053684940518911,10,rough,143
8,8,7,0.7440650857610247,10,rough,143
9,9,6,0.5053684940518911,10,rough,143
10,10,5,0.2716347551846297,10,rough,143
0,0,22,0.3944204430771257,10,rough,144
1,1,21,0.1819725717740889,10,rough,144
2,2,20,0.1899001686927942,10,rough,144
3,3,20,0.1899001686927942,10,rough,144
4,4,21,0.1819725717740889,10,rough,144
5,5,21,0.1819725717740889,10,rough,144
6,6,22,0.3944204430771257,10,rough,144
7,7,21,0.1819725717740889,10,rough,144
8,8,22,0.3944204430771257,10,rough,144
9,9,22,0.3944204430771257,10,rough,144
10,10,21,0.1819725717740889,10,rough,144
0,0,6,0.519606885861228,10,rough,145
1,1,6,0.519606885861228,10,rough,145
2,2,6,0.519606885861228,10,rough,145
3,3,7,0.4578336531758908,10,rough,145
4,4,8,0.5878000839880909,10,rough,145
5,5,8,0.5878000839880909,10,rough,145
6,6,8,0.5878000839880909,10,rough,145
7,7,7,0.4578336531758908,10,rough,145
8,8,6,0.519606885861228,10,rough,145
9,9,6,0.519606885861228,10,rough,145
10,10,6,0.519606885861228,10,rough,145
0,0,2,0.439682581144786,10,rough,146
1,1,2,0.439682581144786,10,rough,146
2,2,3,0.4281788601081035,10,rough,146
3,3,4,0.3091599977992969,10,rough,146
4,4,5,0.6395516827179778,10,rough,146
5,5,5,0.6395516827179778,10,rough,146
6,6,5,0.6395516827179778,10,rough,146
7,7,4,0.3091599977992969,10,rough,146
8,8,3,0.4281788601081035,10,rough,146
9,9,3,0.4281788601081035,10,rough,146
10,10,2,0.439682581144786,10,rough,146
0,0,5,0.7673303530416851,10,rough,147
1,1,6,0.6749289328630887,10,rough,147
2,2,5,0.7673303530416851,10,rough,147
3,3,6,0.6749289328630887,10,rough,147
4,4,6,0.6749289328630887,10,rough,147
5,5,7,0.576927176584285,10,rough,147
6,6,7,0.576927176584285,10,rough,147
7,7,6,0.6749289328630887,10,rough,147
8,8,6,0.6749289328630887,10,rough,147
9,9,5,0.7673303530416851,10,rough,147
10,10,5,0.7673303530416851,10,rough,147
0,0,7,0.8172115470632542,10,rough,148
1,1,7,0.8172115470632542,10,rough,148
2,2,7,0.8172115470632542,10,rough,148
3,3,7,0.8172115470632542,10,rough,148
4,4,6,1.0,10,rough,148
5,5,6,1.0,10,rough,148
6,6,5,0.6395516827179778,10,rough,148
7,7,6,1.0,10,rough,148
8,8,5,0.6395516827179778,10,rough,148
9,9,6,1.0,10,rough,148
10,10,6,1.0,10,rough,148
0,0,8,0.6872698198409547,10,rough,149
1,1,9,0.7532391816980679,10,rough,149
2,2,8,0.6872698198409547,10,rough,149
3,3,8,0.6872698198409547,10,rough,149
4,4,7,0.4753660109404691,10,rough,149
5,5,8,0.6872698198409547,10,rough,149
6,6,8,0.6872698198409547,10,rough,149
7,7,8,0.6872698198409547,10,rough,149
8,8,8,0.6872698198409547,10,rough,149
9,9,9,0.7532391816980679,10,rough,149
10,10,9,0.7532391816980679,10,rough,149
0,0,21,1.0,5,rough,14
1,1,21,1.0,5,rough,14
2,2,22,0.7268443233895278,5,rough,14
3,3,22,0.7268443233895278,5,rough,14
4,4,22,0.7268443233895278,5,rough,14
5,5,22,0.7268443233895278,5,rough,14
0,0,4,0.2351463942095936,10,rough,150
1,1,3,0.3686009483489339,10,rough,150
2,2,3,0.3686009483489339,10,rough,150
3,3,3,0.3686009483489339,10,rough,150
4,4,2,0.6346208356019586,10,rough,150
5,5,2,0.6346208356019586,10,rough,150
6,6,2,0.6346208356019586,10,rough,150
7,7,1,0.7859308666434733,10,rough,150
8,8,0,0.7163568605311451,10,rough,150
9,9,0,0.7163568605311451,10,rough,150
10,10,1,0.7859308666434733,10,rough,150
0,0,7,0.8112858687422094,10,rough,151
1,1,7,0.8112858687422094,10,rough,151
2,2,7,0.8112858687422094,10,rough,151
3,3,7,0.8112858687422094,10,rough,151
4,4,7,0.8112858687422094,10,rough,151
5,5,6,0.606437546891454,10,rough,151
6,6,7,0.8112858687422094,10,rough,151
7,7,6,0.606437546891454,10,rough,151
8,8,5,0.6133451376143363,10,rough,151
9,9,5,0.6133451376143363,10,rough,151
10,10,4,0.7182280016954184,10,rough,151
0,0,7,0.6360666488499358,10,rough,152
1,1,8,0.5859618548382588,10,rough,152
2,2,8,0.5859618548382588,10,rough,152
3,3,8,0.5859618548382588,10,rough,152
4,4,9,0.7818645619232797,10,rough,152
5,5,9,0.7818645619232797,10,rough,152
6,6,10,1.0,10,rough,152
7,7,10,1.0,10,rough,152
8,8,9,0.7818645619232797,10,rough,152
9,9,10,1.0,10,rough,152
10,10,10,1.0,10,rough,152
0,0,11,0.6392416897223981,5,rough,153
1,1,11,0.6392416897223981,5,rough,153
2,2,11,0.6392416897223981,5,rough,153
3,3,11,0.6392416897223981,5,rough,153
4,4,11,0.6392416897223981,5,rough,153
5,5,11,0.6392416897223981,5,rough,153
0,0,29,0.3024807842952647,10,rough,154
1,1,29,0.3024807842952647,10,rough,154
2,2,28,0.3831773531102703,10,rough,154
3,3,27,0.293347055914774,10,rough,154
4,4,26,0.4830834947879356,10,rough,154
5,5,26,0.4830834947879356,10,rough,154
6,6,27,0.293347055914774,10,rough,154
7,7,27,0.293347055914774,10,rough,154
8,8,27,0.293347055914774,10,rough,154
9,9,26,0.4830834947879356,10,rough,154
10,10,25,0.9763356965186142,10,rough,154
0,0,21,0.0712173276947763,10,rough,155
1,1,20,0.2777338090079018,10,rough,155
2,2,20,0.2777338090079018,10,rough,155
3,3,20,0.2777338090079018,10,rough,155
4,4,19,0.2839167612589167,10,rough,155
5,5,20,0.2777338090079018,10,rough,155
6,6,21,0.0712173276947763,10,rough,155
7,7,20,0.2777338090079018,10,rough,155
8,8,21,0.0712173276947763,10,rough,155
9,9,21,0.0712173276947763,10,rough,155
10,10,20,0.2777338090079018,10,rough,155
0,0,29,0.6053106824746499,5,rough,156
1,1,29,0.6053106824746499,5,rough,156
2,2,29,0.6053106824746499,5,rough,156
3,3,29,0.6053106824746499,5,rough,156
