Unnamed: 0,trials,x,z,horizons,environment,id
0,0,16,0.4855516678212551,5,rough,157
1,1,14,0.6974800921499918,5,rough,157
2,2,0,0.7424966351939046,5,rough,157
3,3,28,1.0,5,rough,157
4,4,14,0.6974800921499918,5,rough,157
5,5,29,0.4081172228450423,5,rough,157
0,0,2,0.1042706650637551,10,rough,158
1,1,29,0.536591386331244,10,rough,158
2,2,27,0.0838380014718469,10,rough,158
3,3,5,0.3596926243455298,10,rough,158
4,4,13,0.5005065253915096,10,rough,158
5,5,12,0.32109106814837,10,rough,158
6,6,17,0.2540409024827065,10,rough,158
7,7,21,0.3265430364460686,10,rough,158
8,8,6,0.0624294832780476,10,rough,158
9,9,3,0.1260834807113665,10,rough,158
10,10,1,0.1240941286314462,10,rough,158
0,0,26,0.4830834947879356,10,rough,159
1,1,10,0.9015239282341648,10,rough,159
2,2,17,0.993617036115647,10,rough,159
3,3,0,0.0,10,rough,159
4,4,22,0.2323678397811582,10,rough,159
5,5,0,0.0,10,rough,159
6,6,24,1.0,10,rough,159
7,7,14,0.8002557402236996,10,rough,159
8,8,2,0.7125645622989514,10,rough,159
9,9,7,0.0809117159078142,10,rough,159
10,10,28,0.3831773531102703,10,rough,159
0,0,20,0.2875523101167083,5,rough,15
1,1,23,0.2954206500372349,5,rough,15
2,2,7,0.0745236682369838,5,rough,15
3,3,8,0.5888140616193095,5,rough,15
4,4,6,0.0,5,rough,15
5,5,28,0.8714406805005026,5,rough,15
0,0,19,0.4629127563451476,5,rough,160
1,1,7,0.6360666488499358,5,rough,160
2,2,29,0.8177447596444734,5,rough,160
3,3,3,0.9966837725251272,5,rough,160
4,4,12,0.4460235164029772,5,rough,160
5,5,28,0.4836064085384672,5,rough,160
0,0,17,0.3858644272501738,5,smooth,161
1,1,6,0.5016158581177712,5,smooth,161
2,2,22,0.2650892348294268,5,smooth,161
3,3,17,0.3858644272501738,5,smooth,161
4,4,18,0.3558656076814153,5,smooth,161
5,5,9,0.0,5,smooth,161
0,0,16,0.7417863615468759,5,rough,162
1,1,0,0.0275453286178736,5,rough,162
2,2,17,0.690691896841164,5,rough,162
3,3,28,0.5371744470956896,5,rough,162
4,4,25,0.9998818439063,5,rough,162
5,5,4,0.4845952117805598,5,rough,162
0,0,23,0.395149288889037,5,rough,163
1,1,27,0.4898029578623707,5,rough,163
2,2,18,0.2570548916436322,5,rough,163
3,3,22,0.5720176132910705,5,rough,163
4,4,28,0.2474996645945452,5,rough,163
5,5,2,0.3507404596018232,5,rough,163
0,0,1,0.3568477285553705,5,rough,164
1,1,13,0.6663054475114288,5,rough,164
2,2,11,0.0,5,rough,164
3,3,29,0.4272178684216744,5,rough,164
4,4,7,0.7887056680501329,5,rough,164
5,5,29,0.4272178684216744,5,rough,164
0,0,2,0.9715097066051628,5,rough,165
1,1,13,0.456664753828438,5,rough,165
2,2,2,0.9715097066051628,5,rough,165
3,3,28,0.4912128864834289,5,rough,165
4,4,24,0.9787523687817326,5,rough,165
5,5,22,0.0,5,rough,165
0,0,25,0.5981090253993594,10,rough,166
1,1,22,0.6873480977629163,10,rough,166
2,2,19,0.4332266864186181,10,rough,166
3,3,22,0.6873480977629163,10,rough,166
4,4,4,0.2798554323027923,10,rough,166
5,5,21,0.2799582115794313,10,rough,166
6,6,28,0.4980585090806146,10,rough,166
7,7,4,0.2798554323027923,10,rough,166
8,8,1,0.7515699896880876,10,rough,166
9,9,2,0.6270149631982158,10,rough,166
10,10,14,0.6098707450014589,10,rough,166
0,0,15,0.9387325506776064,5,rough,167
1,1,29,1.0,5,rough,167
2,2,11,0.0,5,rough,167
3,3,19,0.2517163658181758,5,rough,167
4,4,24,0.3932196104924905,5,rough,167
5,5,11,0.0,5,rough,167
0,0,7,0.3270871528634166,5,rough,168
1,1,18,0.235983879036135,5,rough,168
2,2,20,0.6266453393296296,5,rough,168
3,3,17,0.1721208669308029,5,rough,168
4,4,15,0.5551072493519489,5,rough,168
5,5,7,0.3270871528634166,5,rough,168
0,0,0,0.5122824308281708,10,smooth,169
1,1,5,0.7447326080639622,10,smooth,169
2,2,28,0.0,10,smooth,169
3,3,11,0.5593527656315179,10,smooth,169
4,4,21,0.9716152299746292,10,smooth,169
5,5,28,0.0,10,smooth,169
6,6,22,0.9165358779785636,10,smooth,169
7,7,17,0.8144201982925143,10,smooth,169
8,8,12,0.6640993771064414,10,smooth,169
9,9,15,0.5974174062530081,10,smooth,169
10,10,25,0.7834730077799389,10,smooth,169
0,0,8,0.8049062166121729,5,rough,16
1,1,20,0.6533633979104735,5,rough,16
2,2,1,0.0,5,rough,16
3,3,24,0.4006644947951733,5,rough,16
4,4,6,0.606437546891454,5,rough,16
5,5,5,0.6133451376143363,5,rough,16
0,0,24,0.3236147808661719,5,rough,170
1,1,20,0.0243508859270631,5,rough,170
2,2,28,0.2474996645945452,5,rough,170
3,3,11,0.578072884080914,5,rough,170
4,4,7,0.6140045255617953,5,rough,170
5,5,15,0.6727279360336191,5,rough,170
0,0,13,0.8942871553377938,5,rough,171
1,1,8,0.4839501523011206,5,rough,171
2,2,24,0.8727870508059238,5,rough,171
3,3,6,0.3193475891301092,5,rough,171
4,4,2,0.7375453245547979,5,rough,171
5,5,28,0.9809360855690082,5,rough,171
0,0,16,0.4988563356717947,5,rough,172
1,1,19,0.6742736737509619,5,rough,172
2,2,29,0.0311876229962221,5,rough,172
3,3,27,0.3210545364539811,5,rough,172
4,4,12,0.8289782566789632,5,rough,172
5,5,4,0.0,5,rough,172
0,0,10,0.5286820563098075,10,smooth,173
1,1,23,0.6645768820260589,10,smooth,173
2,2,12,0.6034535641267718,10,smooth,173
3,3,16,0.7883132171831051,10,smooth,173
4,4,6,0.597087753798208,10,smooth,173
5,5,15,0.7101301906529403,10,smooth,173
6,6,3,0.4896495768012984,10,smooth,173
7,7,20,0.6309134434957426,10,smooth,173
8,8,25,0.9268699341536112,10,smooth,173
9,9,29,0.5446483393993888,10,smooth,173
10,10,7,0.3782775272986667,10,smooth,173
0,0,10,0.4970772499780818,10,smooth,174
1,1,18,0.8657050895916107,10,smooth,174
2,2,2,0.6653064293921147,10,smooth,174
3,3,13,0.2224073663214069,10,smooth,174
4,4,26,0.4813376915406079,10,smooth,174
5,5,8,0.3402870283338342,10,smooth,174
6,6,14,0.1578957841269585,10,smooth,174
7,7,29,0.4743176026082243,10,smooth,174
8,8,20,0.9992988013845072,10,smooth,174
9,9,13,0.2224073663214069,10,smooth,174
10,10,7,0.0979438527765287,10,smooth,174
0,0,1,0.9941893074980592,10,smooth,175
1,1,22,0.0394232141077935,10,smooth,175
2,2,4,0.4229822233219205,10,smooth,175
3,3,17,0.305816068624949,10,smooth,175
4,4,9,0.6520197863490393,10,smooth,175
5,5,21,0.1046956587339463,10,smooth,175
6,6,7,0.3846585682755521,10,smooth,175
7,7,22,0.0394232141077935,10,smooth,175
8,8,18,0.3825851950026677,10,smooth,175
9,9,19,0.3790120233346004,10,smooth,175
10,10,10,0.6159634521295274,10,smooth,175
0,0,10,0.1570047768883519,10,smooth,176
1,1,27,1.0,10,smooth,176
2,2,4,0.410173173550744,10,smooth,176
3,3,9,0.0,10,smooth,176
4,4,7,0.1697098947443901,10,smooth,176
5,5,26,0.8174959619815783,10,smooth,176
6,6,23,0.1216891714466254,10,smooth,176
7,7,29,0.6956569506226302,10,smooth,176
8,8,25,0.454432443738787,10,smooth,176
9,9,7,0.1697098947443901,10,smooth,176
10,10,26,0.8174959619815783,10,smooth,176
0,0,21,1.0,10,rough,177
1,1,9,0.0834454230739379,10,rough,177
2,2,0,0.0,10,rough,177
3,3,24,0.427499048636322,10,rough,177
4,4,7,0.4275645547915683,10,rough,177
5,5,13,0.7010583279856111,10,rough,177
6,6,14,0.7226181992665368,10,rough,177
7,7,21,1.0,10,rough,177
8,8,1,0.2069207658872486,10,rough,177
9,9,12,0.3730415440928567,10,rough,177
10,10,14,0.7226181992665368,10,rough,177
0,0,28,0.0,10,smooth,178
1,1,24,0.6664760642684788,10,smooth,178
2,2,6,0.5469343536002171,10,smooth,178
3,3,25,0.5968639856253268,10,smooth,178
4,4,20,1.0,10,smooth,178
5,5,14,0.5276786515040821,10,smooth,178
6,6,21,0.905066361769084,10,smooth,178
7,7,28,0.0,10,smooth,178
8,8,1,0.8353065612106478,10,smooth,178
9,9,28,0.0,10,smooth,178
10,10,16,0.644598264398615,10,smooth,178
0,0,4,0.7460892199563453,10,smooth,179
1,1,29,0.5446483393993888,10,smooth,179
2,2,29,0.5446483393993888,10,smooth,179
3,3,5,0.7763280434400782,10,smooth,179
4,4,3,0.4896495768012984,10,smooth,179
5,5,20,0.6309134434957426,10,smooth,179
6,6,12,0.6034535641267718,10,smooth,179
7,7,28,0.7017994100967329,10,smooth,179
8,8,27,0.9057753535097848,10,smooth,179
9,9,17,0.8655125828350907,10,smooth,179
10,10,4,0.7460892199563453,10,smooth,179
0,0,2,0.3038442446646835,5,rough,17
1,1,14,0.8625001666786719,5,rough,17
2,2,7,0.7440650857610247,5,rough,17
3,3,27,0.3210545364539811,5,rough,17
4,4,1,0.4424753067328126,5,rough,17
5,5,15,0.7477967242253537,5,rough,17
0,0,6,0.4032828840409942,10,rough,180
1,1,25,0.5120680434009408,10,rough,180
2,2,22,0.1261732068113072,10,rough,180
3,3,22,0.1261732068113072,10,rough,180
4,4,29,0.2458465255974697,10,rough,180
5,5,12,0.7987810078357164,10,rough,180
6,6,23,0.5786383378249931,10,rough,180
7,7,8,0.3605324193644998,10,rough,180
8,8,16,0.382187717618609,10,rough,180
9,9,5,0.5351885397760904,10,rough,180
10,10,19,0.4459701866343787,10,rough,180
0,0,25,0.5981090253993594,10,rough,181
1,1,9,0.1142825588093491,10,rough,181
2,2,10,0.3974357194767751,10,rough,181
3,3,4,0.2798554323027923,10,rough,181
4,4,20,0.2327137117284284,10,rough,181
5,5,24,0.835059450382272,10,rough,181
6,6,6,0.0747324847565333,10,rough,181
7,7,26,0.6047962679518347,10,rough,181
8,8,8,0.7963056068977591,10,rough,181
9,9,7,0.936038337977229,10,rough,181
10,10,28,0.4980585090806146,10,rough,181
0,0,3,0.3048609313062981,10,rough,182
1,1,9,0.6015967713897674,10,rough,182
2,2,29,0.1074323462276698,10,rough,182
3,3,25,0.5559766345807567,10,rough,182
4,4,28,0.1904042297452101,10,rough,182
5,5,11,0.3488361525184188,10,rough,182
6,6,27,0.5707413049946616,10,rough,182
7,7,0,0.1066972834210079,10,rough,182
8,8,22,1.0,10,rough,182
9,9,8,0.6346036384231863,10,rough,182
10,10,14,0.0,10,rough,182
0,0,20,0.4631139748397245,10,rough,183
1,1,9,0.24398761648124,10,rough,183
2,2,23,0.5993402010427997,10,rough,183
3,3,4,0.1072976744169103,10,rough,183
4,4,28,0.4801531713828332,10,rough,183
5,5,9,0.24398761648124,10,rough,183
6,6,14,0.5133619752290635,10,rough,183
7,7,28,0.4801531713828332,10,rough,183
8,8,25,1.0,10,rough,183
9,9,9,0.24398761648124,10,rough,183
10,10,6,0.0,10,rough,183
0,0,29,0.1074323462276698,10,rough,184
1,1,1,0.2699007478325084,10,rough,184
2,2,12,0.5582151722355261,10,rough,184
3,3,20,0.4925023107738662,10,rough,184
4,4,14,0.0,10,rough,184
5,5,26,0.537200813302194,10,rough,184
6,6,13,0.1613739995862394,10,rough,184
7,7,21,0.8582578011694865,10,rough,184
8,8,24,0.8357617464975418,10,rough,184
9,9,2,0.2135064742428969,10,rough,184
10,10,21,0.8582578011694865,10,rough,184
0,0,6,0.3379684085871966,10,rough,185
1,1,5,0.1911634544026787,10,rough,185
2,2,21,0.7302456119046754,10,rough,185
3,3,7,0.8042491713976032,10,rough,185
4,4,16,0.2596521054784448,10,rough,185
5,5,11,0.4351451620379443,10,rough,185
6,6,26,0.4075885258241591,10,rough,185
7,7,22,0.4264702750244219,10,rough,185
8,8,7,0.8042491713976032,10,rough,185
9,9,18,0.636846270253349,10,rough,185
10,10,24,0.2796502600995224,10,rough,185
0,0,17,0.675474460709207,10,rough,186
1,1,24,0.8357617464975418,10,rough,186
2,2,20,0.4925023107738662,10,rough,186
3,3,6,0.536962438365207,10,rough,186
4,4,25,0.5559766345807567,10,rough,186
5,5,4,0.2518444159423507,10,rough,186
6,6,20,0.4925023107738662,10,rough,186
7,7,23,0.957693230900316,10,rough,186
8,8,23,0.957693230900316,10,rough,186
9,9,23,0.957693230900316,10,rough,186
10,10,27,0.5707413049946616,10,rough,186
0,0,28,0.2474996645945452,10,rough,187
1,1,15,0.6727279360336191,10,rough,187
2,2,27,0.4898029578623707,10,rough,187
3,3,17,0.6509898737549125,10,rough,187
4,4,18,0.2570548916436322,10,rough,187
5,5,10,0.5304871833631268,10,rough,187
6,6,25,0.6440316899953508,10,rough,187
7,7,7,0.6140045255617953,10,rough,187
8,8,11,0.578072884080914,10,rough,187
9,9,27,0.4898029578623707,10,rough,187
10,10,25,0.6440316899953508,10,rough,187
0,0,22,0.3789632337383859,10,rough,188
1,1,15,0.1783658367237774,10,rough,188
2,2,6,0.3622633716288276,10,rough,188
3,3,22,0.3789632337383859,10,rough,188
4,4,17,1.0,10,rough,188
5,5,21,0.3768196209714337,10,rough,188
6,6,21,0.3768196209714337,10,rough,188
7,7,28,0.3318862790941167,10,rough,188
8,8,20,0.7702227746304062,10,rough,188
9,9,1,0.4832652904273229,10,rough,188
10,10,15,0.1783658367237774,10,rough,188
0,0,4,0.5231708257480453,10,rough,189
1,1,25,0.3390786089482476,10,rough,189
2,2,0,0.8257495482506483,10,rough,189
3,3,25,0.3390786089482476,10,rough,189
4,4,3,0.4539019357465864,10,rough,189
5,5,8,0.8405808456138621,10,rough,189
6,6,4,0.5231708257480453,10,rough,189
7,7,1,0.6582448178136403,10,rough,189
8,8,16,0.6044276122661437,10,rough,189
9,9,9,0.5683602999938835,10,rough,189
10,10,8,0.8405808456138621,10,rough,189
0,0,2,0.3686697615196568,5,rough,18
1,1,13,0.0,5,rough,18
2,2,24,0.4079230186450785,5,rough,18
3,3,5,0.6193889914304662,5,rough,18
4,4,23,0.0948896243410471,5,rough,18
5,5,4,0.48017749378768,5,rough,18
0,0,17,0.0785531520427463,10,rough,190
1,1,13,0.9772802961843046,10,rough,190
2,2,4,0.0,10,rough,190
3,3,16,0.1743362605622301,10,rough,190
4,4,29,0.7850046870876527,10,rough,190
5,5,24,0.758071940954461,10,rough,190
6,6,0,0.2125963407235997,10,rough,190
7,7,11,0.8259330011836916,10,rough,190
8,8,23,1.0,10,rough,190
9,9,28,0.6278873299393289,10,rough,190
10,10,29,0.7850046870876527,10,rough,190
0,0,19,0.7382086968348924,10,rough,191
1,1,24,0.1250872307634491,10,rough,191
2,2,20,0.4954097958895342,10,rough,191
3,3,5,0.4654159510808787,10,rough,191
4,4,14,0.4810837447895743,10,rough,191
5,5,20,0.4954097958895342,10,rough,191
6,6,27,0.323172435897576,10,rough,191
7,7,0,0.4261539131191849,10,rough,191
8,8,24,0.1250872307634491,10,rough,191
9,9,5,0.4654159510808787,10,rough,191
10,10,4,0.5009537731557802,10,rough,191
0,0,9,0.7959223029272313,10,rough,192
1,1,6,0.0,10,rough,192
2,2,12,0.50703769694252,10,rough,192
3,3,25,0.50837389412921,10,rough,192
4,4,3,0.2171163452116083,10,rough,192
5,5,27,0.6427444382856763,10,rough,192
6,6,6,0.0,10,rough,192
7,7,10,0.8147763414106513,10,rough,192
8,8,23,0.2954206500372349,10,rough,192
9,9,29,0.6053106824746499,10,rough,192
10,10,3,0.2171163452116083,10,rough,192
0,0,1,0.2699007478325084,10,rough,193
1,1,17,0.675474460709207,10,rough,193
2,2,19,0.4658012325949179,10,rough,193
3,3,3,0.3048609313062981,10,rough,193
4,4,11,0.3488361525184188,10,rough,193
5,5,17,0.675474460709207,10,rough,193
6,6,10,0.4519758847934451,10,rough,193
7,7,3,0.3048609313062981,10,rough,193
8,8,13,0.1613739995862394,10,rough,193
9,9,28,0.1904042297452101,10,rough,193
10,10,10,0.4519758847934451,10,rough,193
0,0,10,1.0,10,rough,194
1,1,17,0.5584869769385209,10,rough,194
2,2,11,0.8892907645532425,10,rough,194
3,3,2,0.7395235364103776,10,rough,194
4,4,5,0.7098101457463769,10,rough,194
5,5,8,0.5859618548382588,10,rough,194
6,6,18,0.3210751347484518,10,rough,194
7,7,6,0.7658262245616495,10,rough,194
8,8,9,0.7818645619232797,10,rough,194
9,9,12,0.4460235164029772,10,rough,194
10,10,19,0.4629127563451476,10,rough,194
0,0,20,0.2327137117284284,10,rough,195
1,1,20,0.2327137117284284,10,rough,195
2,2,7,0.936038337977229,10,rough,195
3,3,19,0.4332266864186181,10,rough,195
4,4,14,0.6098707450014589,10,rough,195
5,5,10,0.3974357194767751,10,rough,195
6,6,27,0.6362072306555834,10,rough,195
7,7,28,0.4980585090806146,10,rough,195
8,8,7,0.936038337977229,10,rough,195
9,9,3,0.4736593550193061,10,rough,195
10,10,13,0.8573016022569282,10,rough,195
0,0,11,0.5487384604683339,10,rough,196
1,1,0,0.8496004955905626,10,rough,196
2,2,13,0.8573016022569282,10,rough,196
3,3,11,0.5487384604683339,10,rough,196
4,4,25,0.5981090253993594,10,rough,196
5,5,2,0.6270149631982158,10,rough,196
6,6,27,0.6362072306555834,10,rough,196
7,7,0,0.8496004955905626,10,rough,196
8,8,5,0.0,10,rough,196
9,9,17,0.9898779651100204,10,rough,196
10,10,11,0.5487384604683339,10,rough,196
0,0,26,0.6876939662487835,10,rough,197
1,1,25,0.0352708654411796,10,rough,197
2,2,12,0.2490395177174104,10,rough,197
3,3,0,0.5217974939759648,10,rough,197
4,4,5,0.8290424871720697,10,rough,197
5,5,18,0.9915795472894016,10,rough,197
6,6,4,0.6793049776546309,10,rough,197
7,7,7,0.4417233130039695,10,rough,197
8,8,21,0.7237969913986216,10,rough,197
9,9,9,0.2072060407530993,10,rough,197
10,10,28,0.3296021588141457,10,rough,197
0,0,5,0.1368946828445715,10,rough,198
1,1,17,0.5483808770937888,10,rough,198
2,2,10,0.5861022044517238,10,rough,198
3,3,9,0.24398761648124,10,rough,198
4,4,24,0.814003284113426,10,rough,198
5,5,22,0.7147031365549676,10,rough,198
6,6,21,0.698234010499189,10,rough,198
7,7,14,0.5133619752290635,10,rough,198
8,8,2,0.3005065203258638,10,rough,198
9,9,10,0.5861022044517238,10,rough,198
10,10,17,0.5483808770937888,10,rough,198
0,0,3,0.4539019357465864,10,rough,199
1,1,13,0.6510829912939476,10,rough,199
2,2,12,0.4389251374159741,10,rough,199
3,3,27,0.5502873747193335,10,rough,199
4,4,2,0.3438974812750773,10,rough,199
5,5,17,0.6883985028448881,10,rough,199
6,6,12,0.4389251374159741,10,rough,199
7,7,12,0.4389251374159741,10,rough,199
8,8,6,0.5733019880361118,10,rough,199
9,9,14,0.5478272881798594,10,rough,199
10,10,0,0.8257495482506483,10,rough,199
0,0,7,0.0809117159078142,5,rough,19
1,1,27,0.293347055914774,5,rough,19
2,2,2,0.7125645622989514,5,rough,19
3,3,26,0.4830834947879356,5,rough,19
4,4,17,0.993617036115647,5,rough,19
5,5,20,0.3610820658079567,5,rough,19
0,0,7,0.6140045255617953,5,rough,1
1,1,13,0.303211362265867,5,rough,1
2,2,17,0.6509898737549125,5,rough,1
3,3,2,0.3507404596018232,5,rough,1
4,4,11,0.578072884080914,5,rough,1
5,5,1,0.1984737685939584,5,rough,1
0,0,17,0.5302106499335952,10,rough,200
1,1,2,0.9715097066051628,10,rough,200
2,2,4,0.5340721961438706,10,rough,200
3,3,11,0.6747111689714541,10,rough,200
4,4,22,0.0,10,rough,200
5,5,11,0.6747111689714541,10,rough,200
6,6,24,0.9787523687817326,10,rough,200
7,7,24,0.9787523687817326,10,rough,200
8,8,9,0.4171034473984963,10,rough,200
9,9,29,0.3127476941725058,10,rough,200
10,10,27,0.2254951975794439,10,rough,200
0,0,19,0.7382086968348924,10,rough,201
1,1,9,0.9138153375049988,10,rough,201
2,2,0,0.4261539131191849,10,rough,201
3,3,3,0.4323015520189186,10,rough,201
4,4,9,0.9138153375049988,10,rough,201
5,5,8,0.6924734701156648,10,rough,201
6,6,29,0.0,10,rough,201
7,7,5,0.4654159510808787,10,rough,201
8,8,25,0.2955796859447057,10,rough,201
9,9,20,0.4954097958895342,10,rough,201
10,10,2,0.7679476361419726,10,rough,201
0,0,18,0.0,10,rough,202
1,1,29,0.6521701036770947,10,rough,202
2,2,27,0.1524850951256354,10,rough,202
3,3,15,0.8594131523194399,10,rough,202
4,4,18,0.0,10,rough,202
5,5,26,0.2773134632013434,10,rough,202
6,6,20,0.1899001686927942,10,rough,202
7,7,10,0.0126150608600196,10,rough,202
8,8,4,0.3453203425210571,10,rough,202
9,9,2,0.4134728038717976,10,rough,202
10,10,15,0.8594131523194399,10,rough,202
0,0,16,0.382187717618609,10,rough,203
1,1,12,0.7987810078357164,10,rough,203
2,2,3,0.3686009483489339,10,rough,203
3,3,18,0.3044167031324064,10,rough,203
4,4,10,0.7505541501198791,10,rough,203
5,5,26,0.2267449106433081,10,rough,203
6,6,27,0.2303168226187437,10,rough,203
7,7,29,0.2458465255974697,10,rough,203
8,8,12,0.7987810078357164,10,rough,203
9,9,16,0.382187717618609,10,rough,203
10,10,4,0.2351463942095936,10,rough,203
0,0,29,0.7850046870876527,10,rough,204
1,1,15,0.7136920581026946,10,rough,204
2,2,3,0.3967578375902506,10,rough,204
3,3,4,0.0,10,rough,204
4,4,15,0.7136920581026946,10,rough,204
5,5,12,0.8688354392856389,10,rough,204
6,6,11,0.8259330011836916,10,rough,204
7,7,0,0.2125963407235997,10,rough,204
8,8,27,0.2949923461953619,10,rough,204
9,9,6,0.6472938189276805,10,rough,204
10,10,23,1.0,10,rough,204
0,0,1,0.2699007478325084,10,rough,205
1,1,26,0.537200813302194,10,rough,205
2,2,4,0.2518444159423507,10,rough,205
3,3,16,0.787374658536536,10,rough,205
4,4,19,0.4658012325949179,10,rough,205
5,5,1,0.2699007478325084,10,rough,205
6,6,0,0.1066972834210079,10,rough,205
7,7,21,0.8582578011694865,10,rough,205
8,8,26,0.537200813302194,10,rough,205
9,9,20,0.4925023107738662,10,rough,205
10,10,13,0.1613739995862394,10,rough,205
0,0,3,0.7400032605296465,10,rough,206
1,1,7,0.8112858687422094,10,rough,206
2,2,26,0.2812057871897938,10,rough,206
3,3,15,0.6130761390307791,10,rough,206
4,4,29,0.1580960749615406,10,rough,206
5,5,8,0.8049062166121729,10,rough,206
6,6,28,0.1846720546501824,10,rough,206
7,7,27,0.3082741355907949,10,rough,206
8,8,17,0.6004815159739864,10,rough,206
9,9,4,0.7182280016954184,10,rough,206
10,10,10,1.0,10,rough,206
0,0,15,0.0,10,rough,207
1,1,4,0.3383567745988567,10,rough,207
2,2,13,0.4391863696387141,10,rough,207
3,3,18,0.2232997009761556,10,rough,207
4,4,17,0.5420643362905995,10,rough,207
5,5,3,0.2143865690809701,10,rough,207
6,6,6,0.9431653125242438,10,rough,207
7,7,9,0.5497138044516832,10,rough,207
8,8,11,0.198356419326273,10,rough,207
9,9,9,0.5497138044516832,10,rough,207
10,10,20,0.4654917293031245,10,rough,207
0,0,24,0.427499048636322,10,rough,208
1,1,27,0.2570649068245182,10,rough,208
2,2,12,0.3730415440928567,10,rough,208
3,3,20,0.5622082797169747,10,rough,208
4,4,18,0.3583899748066923,10,rough,208
5,5,25,0.4857687373965502,10,rough,208
6,6,9,0.0834454230739379,10,rough,208
7,7,20,0.5622082797169747,10,rough,208
8,8,9,0.0834454230739379,10,rough,208
9,9,6,0.5788237720667211,10,rough,208
10,10,25,0.4857687373965502,10,rough,208
0,0,4,0.5076397231616214,10,rough,209
1,1,1,0.6496673673057287,10,rough,209
2,2,0,0.5856858967237933,10,rough,209
3,3,7,0.250370284332668,10,rough,209
4,4,26,0.7007990645578092,10,rough,209
5,5,28,0.949224105566015,10,rough,209
6,6,10,0.4389024202496359,10,rough,209
7,7,23,0.7046905508594735,10,rough,209
8,8,27,0.873062679733712,10,rough,209
9,9,24,1.0,10,rough,209
10,10,19,0.4539483198877463,10,rough,209
0,0,9,0.2217193210504267,5,rough,20
1,1,7,0.250370284332668,5,rough,20
2,2,16,0.892074689064824,5,rough,20
3,3,13,0.6859250998356424,5,rough,20
4,4,9,0.2217193210504267,5,rough,20
5,5,2,0.5925484781799233,5,rough,20
0,0,1,0.1015405057581725,10,rough,210
1,1,29,0.4986221002663917,10,rough,210
2,2,0,0.3755014855563438,10,rough,210
3,3,13,0.5561728183291577,10,rough,210
4,4,26,0.2305512044995887,10,rough,210
5,5,21,0.4021319459694285,10,rough,210
6,6,8,0.5177452266633278,10,rough,210
7,7,4,0.3128088951815799,10,rough,210
8,8,28,0.3386783891328154,10,rough,210
9,9,17,0.1493996640954031,10,rough,210
10,10,14,0.6215778629619544,10,rough,210
0,0,21,0.1228023254282938,10,rough,211
1,1,3,0.1724489132376229,10,rough,211
2,2,24,0.4079230186450785,10,rough,211
3,3,12,0.4618200015418462,10,rough,211
4,4,5,0.6193889914304662,10,rough,211
5,5,19,0.0849488351048896,10,rough,211
6,6,23,0.0948896243410471,10,rough,211
7,7,10,0.7069256952351187,10,rough,211
8,8,25,0.5785014307438157,10,rough,211
9,9,21,0.1228023254282938,10,rough,211
10,10,26,0.5312722270301972,10,rough,211
0,0,18,0.636846270253349,10,rough,212
1,1,2,0.026462249784343,10,rough,212
2,2,16,0.2596521054784448,10,rough,212
3,3,4,0.1978233066645755,10,rough,212
4,4,0,0.0201326098589517,10,rough,212
5,5,3,0.1848331125605884,10,rough,212
6,6,0,0.0201326098589517,10,rough,212
7,7,13,0.3222910746306229,10,rough,212
8,8,15,0.3115455347220192,10,rough,212
9,9,8,0.9368246020200908,10,rough,212
10,10,26,0.4075885258241591,10,rough,212
0,0,2,0.2686953336281025,10,rough,213
1,1,7,1.0,10,rough,213
2,2,2,0.2686953336281025,10,rough,213
3,3,11,0.198356419326273,10,rough,213
4,4,23,0.3656780098187415,10,rough,213
5,5,1,0.5781325854704923,10,rough,213
6,6,11,0.198356419326273,10,rough,213
7,7,3,0.2143865690809701,10,rough,213
8,8,0,0.7041551403064137,10,rough,213
9,9,20,0.4654917293031245,10,rough,213
10,10,19,0.262417365951974,10,rough,213
0,0,27,0.5494743037533734,10,rough,214
1,1,5,0.4235682796501017,10,rough,214
2,2,4,0.3128088951815799,10,rough,214
3,3,14,0.6215778629619544,10,rough,214
4,4,26,0.2305512044995887,10,rough,214
5,5,29,0.4986221002663917,10,rough,214
6,6,0,0.3755014855563438,10,rough,214
7,7,17,0.1493996640954031,10,rough,214
8,8,25,0.1550828034080701,10,rough,214
9,9,26,0.2305512044995887,10,rough,214
10,10,23,0.642809252510699,10,rough,214
0,0,2,0.5528649874007525,10,rough,215
1,1,21,0.0712173276947763,10,rough,215
2,2,27,0.8375166897550276,10,rough,215
3,3,3,0.5519019813530882,10,rough,215
4,4,7,0.6709983055952804,10,rough,215
5,5,9,0.5688995775163305,10,rough,215
6,6,1,0.7647441953191756,10,rough,215
7,7,9,0.5688995775163305,10,rough,215
8,8,6,0.3811150933297971,10,rough,215
9,9,26,0.446455065199543,10,rough,215
10,10,24,0.4453358011074662,10,rough,215
0,0,21,0.3464588882191701,10,rough,216
1,1,10,0.4263334521400389,10,rough,216
2,2,6,0.5962724553065704,10,rough,216
3,3,10,0.4263334521400389,10,rough,216
4,4,21,0.3464588882191701,10,rough,216
5,5,0,0.644026147519052,10,rough,216
6,6,13,0.3485769065880599,10,rough,216
7,7,24,0.7853099966595303,10,rough,216
8,8,10,0.4263334521400389,10,rough,216
9,9,3,0.4116951998339292,10,rough,216
10,10,17,0.726775458708558,10,rough,216
0,0,15,0.0,10,rough,217
1,1,17,0.5420643362905995,10,rough,217
2,2,1,0.5781325854704923,10,rough,217
